Ano Fase;Fase Estat;Região Inst Benef Macro;UF Instituição Benef Macro;Instituição Beneficiária Macro;Chamada Divulgação;Modalidade Bolsa;Grande Área;Área;Qtd Bolsas
2007;Atendimento;Centro-Oeste;DF;Centro Universitario de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Direito;1
2007;Atendimento;Centro-Oeste;DF;Comissao Executiva do Plano da Lavoura Cacaueira;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Biológicas;Zoologia;1
2007;Atendimento;Centro-Oeste;DF;Companhia de Pesquisa de Recursos Minerais;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Exatas e da Terra;Geociências;1
2007;Atendimento;Centro-Oeste;DF;DNA Tech - Exame Molecular;Pós-doutorado Empresarial - PDI;Pós-Doutorado Empresarial;Ciências Biológicas;Imunologia;1
2007;Atendimento;Centro-Oeste;DF;Embrapa;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Agrárias;Agronomia;1
2007;Atendimento;Centro-Oeste;DF;Embrapa Cerrados;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Agrárias;Agronomia;1
2007;Atendimento;Centro-Oeste;DF;Embrapa Cerrados;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Agrárias;Zootecnia;1
2007;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;GM 06/2006;Mestrado;Ciências Biológicas;Farmacologia;3
2007;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;IC 99/2001;Iniciação Científica;Ciências Agrárias;Agronomia;354
2007;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;Pós-doutorado Empresarial - PDI;Pós-Doutorado Empresarial;Ciências Agrárias;Agronomia;1
2007;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;Pós-doutorado Empresarial - PDI;Pós-Doutorado Empresarial;Ciências Biológicas;Genética;4
2007;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Agrárias;Agronomia;6
2007;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Biológicas;Bioquímica;1
2007;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Biológicas;Ecologia;1
2007;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Engenharias;Engenharia de Materiais e Metalúrgica;2
2007;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Agrárias;Agronomia;41
2007;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Agrárias;Ciência e Tecnologia de Alimentos;8
2007;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Agrárias;Engenharia Agrícola;3
2007;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Agrárias;Medicina Veterinária;1
2007;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Agrárias;Recursos Pesqueiros e Engenharia de Pesca;1
2007;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Agrárias;Zootecnia;3
2007;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Biológicas;Bioquímica;1
2007;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Biológicas;Botânica;1
2007;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Biológicas;Genética;2
2007;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Biológicas;Microbiologia;1
2007;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Exatas e da Terra;Física;1
2007;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Exatas e da Terra;Química;1
2007;Atendimento;Centro-Oeste;DF;Instituto Brasileiro de Informacoes em Ciencia e Tecnologia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Ciência da Informação;1
2007;Atendimento;Centro-Oeste;DF;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renovaveis;IC 99/2003;Iniciação Científica;Ciências Agrárias;Agronomia;30
2007;Atendimento;Centro-Oeste;DF;Instituto de Pesquisa Econômica Aplicada - DF;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Economia;2
2007;Atendimento;Centro-Oeste;DF;Universidade Catolica de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Biológicas;Genética;2
2007;Atendimento;Centro-Oeste;DF;Universidade Catolica de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Biológicas;Genética;6
2007;Atendimento;Centro-Oeste;DF;Universidade Catolica de Brasilia;IC 99/2003;Iniciação Científica;Ciências Agrárias;Agronomia;25
2007;Atendimento;Centro-Oeste;DF;Universidade Catolica de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Biológicas;Bioquímica;1
2007;Atendimento;Centro-Oeste;DF;Universidade Catolica de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Agrárias;Agronomia;2
2007;Atendimento;Centro-Oeste;DF;Universidade Catolica de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Biológicas;Botânica;1
2007;Atendimento;Centro-Oeste;DF;Universidade Catolica de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Biológicas;Microbiologia;1
2007;Atendimento;Centro-Oeste;DF;Universidade Catolica de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências da Saúde;Educação Física;2
2007;Atendimento;Centro-Oeste;DF;Universidade Catolica de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Economia;4
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Agrárias;Agronomia;10
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Biológicas;Bioquímica;22
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Biológicas;Ecologia;15
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Biológicas;Imunologia;12
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Biológicas;Zoologia;10
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências da Saúde;Medicina;4
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Exatas e da Terra;Física;14
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Exatas e da Terra;Geociências;11
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Exatas e da Terra;Matemática;17
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Exatas e da Terra;Química;11
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Humanas;Antropologia;28
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Humanas;Ciência Política;2
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Humanas;História;12
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Humanas;Psicologia;25
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Humanas;Sociologia;26
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Sociais Aplicadas;Arquitetura e Urbanismo;2
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Sociais Aplicadas;Ciência da Informação;4
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Sociais Aplicadas;Comunicação;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Sociais Aplicadas;Economia;2
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Sociais Aplicadas;Serviço Social;2
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Engenharias;Engenharia Civil;36
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Engenharias;Engenharia Elétrica;3
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Engenharias;Engenharia Sanitária;4
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Lingüística, Letras e Artes;Letras;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Lingüística, Letras e Artes;Lingüística;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Outra;Multidisciplinar;6
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Agrárias;Agronomia;15
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Biológicas;Bioquímica;14
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Biológicas;Botânica;4
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Biológicas;Ecologia;13
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Biológicas;Imunologia;7
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Biológicas;Zoologia;3
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências da Saúde;Nutrição;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Exatas e da Terra;Física;9
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Exatas e da Terra;Geociências;11
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Exatas e da Terra;Matemática;24
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Exatas e da Terra;Química;6
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Humanas;Antropologia;18
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Humanas;Ciência Política;6
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Humanas;Geografia;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Humanas;História;6
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Humanas;Psicologia;38
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Humanas;Sociologia;12
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Sociais Aplicadas;Arquitetura e Urbanismo;5
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Sociais Aplicadas;Ciência da Informação;5
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Sociais Aplicadas;Comunicação;5
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Sociais Aplicadas;Direito;3
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Sociais Aplicadas;Economia;8
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Sociais Aplicadas;Serviço Social;4
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Engenharias;Engenharia Civil;32
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Engenharias;Engenharia de Transportes;9
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Engenharias;Engenharia Elétrica;4
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Engenharias;Engenharia Mecânica;8
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Engenharias;Engenharia Sanitária;13
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Lingüística, Letras e Artes;Letras;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Lingüística, Letras e Artes;Lingüística;10
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Outra;Multidisciplinar;7
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;GM 13/2002;Mestrado;Engenharias;Engenharia Elétrica;2
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;IC 99/1992;Iniciação Científica;Ciências Agrárias;Agronomia;413
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pesquisador Visitante - PV;Pesquisador Visitante;Ciências Exatas e da Terra;Física;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Biológicas;Bioquímica;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Biológicas;Genética;2
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Biológicas;Imunologia;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Biológicas;Microbiologia;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Biológicas;Parasitologia;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Biológicas;Zoologia;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Exatas e da Terra;Geociências;3
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Exatas e da Terra;Matemática;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Exatas e da Terra;Química;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Humanas;Antropologia;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Humanas;Filosofia;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Humanas;Psicologia;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Sociais Aplicadas;Arquitetura e Urbanismo;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Engenharias;Engenharia Aeroespacial;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Engenharias;Engenharia Civil;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Engenharias;Engenharia Sanitária;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Sênior - PDS;Pós-Doutorado Sênior;Ciências Exatas e da Terra;Geociências;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Sênior - PDS;Pós-Doutorado Sênior;Ciências Humanas;História;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Agrárias;Agronomia;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Agrárias;Medicina Veterinária;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Agrárias;Zootecnia;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Biológicas;Bioquímica;2
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Biológicas;Botânica;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Biológicas;Desenvolvimento e Inovação Tecnológica em Biologia;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Biológicas;Ecologia;4
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Biológicas;Farmacologia;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Biológicas;Morfologia;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Biológicas;Parasitologia;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Biológicas;Zoologia;3
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências da Saúde;Educação Física;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências da Saúde;Medicina;2
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Exatas e da Terra;Ciência da Computação;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Exatas e da Terra;Física;4
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Exatas e da Terra;Geociências;11
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Exatas e da Terra;Matemática;7
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Exatas e da Terra;Química;4
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Humanas;Antropologia;3
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Humanas;Psicologia;8
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Humanas;Sociologia;4
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Administração;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Arquitetura e Urbanismo;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Ciência da Informação;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Comunicação;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Direito;2
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Economia;5
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Serviço Social;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Engenharias;Engenharia Aeroespacial;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Engenharias;Engenharia Civil;5
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Engenharias;Engenharia de Materiais e Metalúrgica;1
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Engenharias;Engenharia de Transportes;3
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Engenharias;Engenharia Mecânica;3
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Engenharias;Engenharia Sanitária;2
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Lingüística, Letras e Artes;Artes;2
2007;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Outra;Bioética;1
2007;Atendimento;Centro-Oeste;GO;Pontifícia Universidade Católica de Goiás;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Humanas;Psicologia;2
2007;Atendimento;Centro-Oeste;GO;Pontifícia Universidade Católica de Goiás;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Sociais Aplicadas;Administração Hospitalar;1
2007;Atendimento;Centro-Oeste;GO;Pontifícia Universidade Católica de Goiás;Cotas do Programa de Pós-Graduação;Mestrado;Outra;Multidisciplinar;1
2007;Atendimento;Centro-Oeste;GO;Pontifícia Universidade Católica de Goiás;IC 99/2001;Iniciação Científica;Ciências Agrárias;Agronomia;58
2007;Atendimento;Centro-Oeste;GO;Pontifícia Universidade Católica de Goiás;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Biológicas;Ecologia;1
2007;Atendimento;Centro-Oeste;GO;Pontifícia Universidade Católica de Goiás;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Biológicas;Ecologia;1
2007;Atendimento;Centro-Oeste;GO;Pontifícia Universidade Católica de Goiás;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Exatas e da Terra;Física;1
2007;Atendimento;Centro-Oeste;GO;Pontifícia Universidade Católica de Goiás;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Humanas;Arqueologia;1
2007;Atendimento;Centro-Oeste;GO;Pontifícia Universidade Católica de Goiás;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Humanas;Psicologia;1
2007;Atendimento;Centro-Oeste;GO;Pontifícia Universidade Católica de Goiás;Produtividade em Pesquisa - PQ - 2007;Produtividade em Pesquisa;Ciências Humanas;Sociologia;1
2007;Atendimento;Centro-Oeste;GO;Universidade Estadual de Goias;IC 99/2003;Iniciação Científica;Ciências Agrárias;Agronomia;25
2007;Atendimento;Centro-Oeste;GO;Universidade Federal de Goias;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Agrárias;Agronomia;9
