Ano Fase;Fase Estat;Região Inst Benef Macro;UF Instituição Benef Macro;Instituição Beneficiária Macro;Chamada Divulgação;Modalidade Bolsa;Grande Área;Área;Qtd Bolsas
2006;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;1
2006;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Agrárias;Recursos Pesqueiros e Engenharia de Pesca;1
2006;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Agrárias;Zootecnia;7
2006;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Biológicas;Botânica;2
2006;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Biológicas;Genética;3
2006;Atendimento;Centro-Oeste;DF;Empresa Brasileira de Pesquisa Agropecuaria;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Engenharias;Engenharia de Produção;1
2006;Atendimento;Centro-Oeste;DF;Instituto Brasileiro de Informacoes em Ciencia e Tecnologia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Ciência da Informação;2
2006;Atendimento;Centro-Oeste;DF;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renovaveis;IC 99/2003;Iniciação Científica;Ciências Agrárias;Agronomia;30
2006;Atendimento;Centro-Oeste;DF;Instituto de Pesquisa Econômica Aplicada - DF;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Economia;2
2006;Atendimento;Centro-Oeste;DF;Instituto do Patrimonio Historico e Artistico Nacional - DF;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Lingüística, Letras e Artes;Artes;1
2006;Atendimento;Centro-Oeste;DF;Programas das Nacoes Unidas para o Desenvolvimento no Brasil;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Sociais Aplicadas;Economia;1
2006;Atendimento;Centro-Oeste;DF;Universidade Catolica de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Biológicas;Genética;2
2006;Atendimento;Centro-Oeste;DF;Universidade Catolica de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Biológicas;Genética;6
2006;Atendimento;Centro-Oeste;DF;Universidade Catolica de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Outra;Multidisciplinar;1
2006;Atendimento;Centro-Oeste;DF;Universidade Catolica de Brasilia;IC 99/2003;Iniciação Científica;Ciências Agrárias;Agronomia;25
2006;Atendimento;Centro-Oeste;DF;Universidade Catolica de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;1
2006;Atendimento;Centro-Oeste;DF;Universidade Catolica de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Economia;2
2006;Atendimento;Centro-Oeste;DF;Universidade Catolica de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Serviço Social;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Bolsas de Produtividade em Desenvolvimento Tecnológico e Extensão Inovadora - DT;Produtividade Desen. Tec. e Extensão Inovadora;Engenharias;Tecnologia e Inovação;3
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Agrárias;Agronomia;10
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Biológicas;Bioquímica;21
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Biológicas;Ecologia;15
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Biológicas;Imunologia;12
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Biológicas;Zoologia;10
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências da Saúde;Medicina;4
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Exatas e da Terra;Física;13
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Exatas e da Terra;Geociências;12
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Exatas e da Terra;Matemática;18
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Exatas e da Terra;Química;11
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Humanas;Antropologia;27
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Humanas;Ciência Política;2
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Humanas;História;12
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Humanas;Psicologia;13
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Humanas;Sociologia;24
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Sociais Aplicadas;Arquitetura e Urbanismo;2
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Sociais Aplicadas;Ciência da Informação;3
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Sociais Aplicadas;Comunicação;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Sociais Aplicadas;Economia;4
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Ciências Sociais Aplicadas;Serviço Social;2
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Engenharias;Engenharia Civil;38
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Engenharias;Engenharia Elétrica;3
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Engenharias;Engenharia Sanitária;4
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Lingüística, Letras e Artes;Letras;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Lingüística, Letras e Artes;Lingüística;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Doutorado;Outra;Multidisciplinar;7
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Agrárias;Agronomia;15
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Biológicas;Bioquímica;14
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Biológicas;Botânica;3
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Biológicas;Ecologia;13
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Biológicas;Imunologia;7
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Biológicas;Zoologia;3
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências da Saúde;Nutrição;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Exatas e da Terra;Ciência da Computação;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Exatas e da Terra;Física;9
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Exatas e da Terra;Geociências;13
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Exatas e da Terra;Matemática;24
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Exatas e da Terra;Química;6
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Humanas;Antropologia;18
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Humanas;Ciência Política;7
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Humanas;Geografia;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Humanas;História;6
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Humanas;Psicologia;20
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Humanas;Sociologia;12
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Sociais Aplicadas;Arquitetura e Urbanismo;5
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Sociais Aplicadas;Ciência da Informação;4
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Sociais Aplicadas;Comunicação;5
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Sociais Aplicadas;Direito;3
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Sociais Aplicadas;Economia;9
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Sociais Aplicadas;Serviço Social;4
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Engenharias;Engenharia Civil;36
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Engenharias;Engenharia de Transportes;13
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Engenharias;Engenharia Elétrica;4
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Engenharias;Engenharia Mecânica;14
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Engenharias;Engenharia Sanitária;12
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Lingüística, Letras e Artes;Letras;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Lingüística, Letras e Artes;Lingüística;10
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Cotas do Programa de Pós-Graduação;Mestrado;Outra;Multidisciplinar;6
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;GM 13/2002;Mestrado;Engenharias;Engenharia Elétrica;2
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;IC 99/1992;Iniciação Científica;Ciências Agrárias;Agronomia;413
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pesquisador Visitante - PV;Pesquisador Visitante;Ciências Exatas e da Terra;Física;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pesquisador Visitante - PV;Pesquisador Visitante;Ciências Exatas e da Terra;Matemática;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Agrárias;Agronomia;2
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Biológicas;Bioquímica;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Biológicas;Botânica;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Biológicas;Ecologia;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Biológicas;Microbiologia;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Exatas e da Terra;Física;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Exatas e da Terra;Geociências;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Exatas e da Terra;Matemática;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Humanas;Antropologia;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Humanas;Ciência Política;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Humanas;Psicologia;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Ciências Humanas;Sociologia;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Júnior - PDJ;Pós-Doutorado Júnior;Engenharias;Engenharia Civil;2
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Sênior - PDS;Pós-Doutorado Sênior;Ciências Sociais Aplicadas;Comunicação;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Pós-doutorado Sênior - PDS;Pós-Doutorado Sênior;Lingüística, Letras e Artes;Lingüística;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Agrárias;Agronomia;3
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Agrárias;Medicina Veterinária;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;5
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Biológicas;Biofísica;2
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Biológicas;Bioquímica;4
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Biológicas;Botânica;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Biológicas;Ecologia;2
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Biológicas;Fisiologia;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Biológicas;Genética;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Biológicas;Microbiologia;2
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Biológicas;Morfologia;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Biológicas;Parasitologia;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências da Saúde;Educação Física;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências da Saúde;Medicina;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências da Saúde;Nutrição;2
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Exatas e da Terra;Ciência da Computação;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Exatas e da Terra;Física;6
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Exatas e da Terra;Geociências;6
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Exatas e da Terra;Matemática;5
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Exatas e da Terra;Probabilidade e Estatística;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Exatas e da Terra;Química;7
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Humanas;Antropologia;6
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Humanas;Ciência Política;6
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Humanas;Educação;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Humanas;Filosofia;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Humanas;História;4
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Humanas;Psicologia;12
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Humanas;Sociologia;4
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Administração;4
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Arquitetura e Urbanismo;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Ciência da Informação;2
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Comunicação;3
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Direito;2
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Economia;2
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Ciências Sociais Aplicadas;Serviço Social;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Engenharias;Engenharia Aeroespacial;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Engenharias;Engenharia Biomédica;2
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Engenharias;Engenharia Civil;4
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Engenharias;Engenharia de Transportes;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Engenharias;Engenharia Elétrica;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Engenharias;Engenharia Mecânica;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Engenharias;Engenharia Sanitária;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Engenharias;Não informado;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Lingüística, Letras e Artes;Artes;2
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Lingüística, Letras e Artes;Letras;1
2006;Atendimento;Centro-Oeste;DF;Universidade de Brasilia;Produtividade em Pesquisa 10/2006;Produtividade em Pesquisa;Lingüística, Letras e Artes;Lingüística;4
2006;Atendimento;Centro-Oeste;GO;Pontifícia Universidade Católica de Goiás;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Humanas;Psicologia;2
2006;Atendimento;Centro-Oeste;GO;Pontifícia Universidade Católica de Goiás;Cotas do Programa de Pós-Graduação;Mestrado;Ciências Sociais Aplicadas;Administração Hospitalar;1
2006;Atendimento;Centro-Oeste;GO;Pontifícia Universidade Católica de Goiás;Cotas do Programa de Pós-Graduação;Mestrado;Outra;Multidisciplinar;1
