Ano Fase;Fase Estat;Região Inst Benef Macro;UF Instituição Benef Macro;Modalidade;Chamada Divulgação;Chamada;Grande Área;Área;Qtd Propostas;Valor Bolsa (R$);Valor OCC (R$);Total Geral (R$)
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 61/2005 - Ciências Humanas, Sociais e Sociais Aplicadas;Edital MCT/CNPq 61/2005 - Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Sociais Aplicadas;Ciência da Informação;1;0;6392;6392
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 61/2005 - Ciências Humanas, Sociais e Sociais Aplicadas;Edital MCT/CNPq 61/2005 - Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Sociais Aplicadas;Economia;4;0;13200;13200
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 61/2005 - Ciências Humanas, Sociais e Sociais Aplicadas;Edital MCT/CNPq 61/2005 - Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Sociais Aplicadas;Planejamento Urbano e Regional;2;0;17500;17500
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 61/2005 - Ciências Humanas, Sociais e Sociais Aplicadas;Edital MCT/CNPq 61/2005 - Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Sociais Aplicadas;Serviço Social;1;0;5000;5000
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 61/2005 - Ciências Humanas, Sociais e Sociais Aplicadas;Edital MCT/CNPq 61/2005 - Ciências Humanas, Sociais e Sociais Aplicadas;Lingüística, Letras e Artes;Artes;1;0;4750;4750
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Agronegócio Nº 04/2006;Edital CT - Agronegócio/MCT/CNPq nº 04/2006 - Arranjos Produtivos Locais em Fruticultura;Ciências Agrárias;Agronomia;5;152916;524101;677017
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Agronegócio Nº 04/2006;Edital CT - Agronegócio/MCT/CNPq nº 04/2006 - Arranjos Produtivos Locais em Fruticultura;Ciências Agrárias;Engenharia Agrícola;1;23010;66700;89710
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Amazônia/CT-Energ Nº 13/2006;Edital MCT/CNPq 13/2006 - CT-Amazônia/CT-Energ - Desenv Cient, Tec e Inovação para Amazônia Ocidental;Ciências Agrárias;Agronomia;1;0;241959;241959
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Amazônia/CT-Energ Nº 13/2006;Edital MCT/CNPq 13/2006 - CT-Amazônia/CT-Energ - Desenv Cient, Tec e Inovação para Amazônia Ocidental;Ciências Agrárias;Medicina Veterinária;1;0;260000;260000
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Amazônia/CT-Energ Nº 13/2006;Edital MCT/CNPq 13/2006 - CT-Amazônia/CT-Energ - Desenv Cient, Tec e Inovação para Amazônia Ocidental;Ciências Biológicas;Farmacologia;1;101040;81794;182834
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Amazônia/CT-Energ Nº 13/2006;Edital MCT/CNPq 13/2006 - CT-Amazônia/CT-Energ - Desenv Cient, Tec e Inovação para Amazônia Ocidental;Ciências Exatas e da Terra;Física;1;128207;425243;553450
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Amazônia/CT-Energ Nº 13/2006;Edital MCT/CNPq 13/2006 - CT-Amazônia/CT-Energ - Desenv Cient, Tec e Inovação para Amazônia Ocidental;Engenharias;Engenharia Nuclear;1;60000;58650;118650
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Energ Nº 28/2006;Edital MCT/CNPq/CTEnerg nº 28/2006 - Geração, Transmissão, Distribuição e Uso Final de Energia Elétrica;Engenharias;Engenharia Elétrica;2;115514;262032;377546
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Energ Nº 33/2006;Edital MCT/CNPq/CTEnerg nº 33/2006 - Combustão e Gaseificação;Engenharias;Engenharia Mecânica;1;28800;156280;185080
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Energ/PROSET Nº 22/2006;Edital MCT/CNPq/CTENERG nº 22/2006 - PROSET;Engenharias;Engenharia Civil;1;86400;19120;105520
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Hidro Nº 39/2006;Edital MCT/CNPq/CTHidro nº 39/2006 - Taxonomia de Organismos Aquáticos;Ciências Biológicas;Zoologia;1;12600;58400;71000
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Hidro Nº 40/2006;Edital 40/2006 - Chamada 1 - Mestrado e Doutorado;Engenharias;Engenharia Civil;1;85824;0;85824
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Hidro Nº 40/2006;Edital 40/2006 - Chamada 1 - Mestrado e Doutorado;Engenharias;Engenharia Sanitária;1;22560;0;22560
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Hidro Nº 40/2006;Edital 40/2006 - Chamada 2 - Pós-Doutorado Júnior;Ciências Biológicas;Ecologia;1;35141;0;35141
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Hidro Nº 40/2006;Edital 40/2006 - Chamada 2 - Pós-Doutorado Júnior;Engenharias;Engenharia Civil;1;35141;0;35141
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Hidro Nº 44/2006;Edital MCT/CNPq/CTHidro nº 44/2006 - Zonas Úmidas Brasileiras;Ciências Biológicas;Ecologia;1;28264;19383;47646
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Hidro Nº 45/2006;Edital 45/2006 - CTHidro - Vazão Ecológica em Bacias Hidrográficas Brasileiras - Projetos de  Pesquisa;Ciências Biológicas;Ecologia;1;0;196818;196818
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Hidro Nº 45/2006;Edital 45/2006 - CTHidro - Vazão Ecológica em Bacias Hidrográficas Brasileiras - Projetos de  Pesquisa;Ciências da Saúde;Saúde Coletiva;1;0;196819;196819
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Hidro Nº 47/2006;Edital 47/2006 - Chamada 2;Engenharias;Engenharia Sanitária;1;0;499070;499070
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Hidro/CT-Agro Nº 05/2006;Edital MCT/CNPq/CTHidro/CTAgro nº 05/2006 - Racionalização do Uso da Água e Inclusão Social no Meio Urbano e Peri-urbano;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;2;78839;165133;243973
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-InfraA/CT-Verde Amarelo Nº 29/2006;Edital MCT/CNPq/CTInfra/CTVerde Amarelo nº 29/2006 - Programa Renato Archer de Apoio à Pesquisa em Relações Internacionais;Ciências Humanas;Ciência Política;1;52091;646654;698745
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Mineral Nº 19/2006;Edital MCT/CNPq/CTMineral nº 19/2006 - Exploração Geológica da Região Amazônica Brasileira;Ciências Exatas e da Terra;Geociências;1;0;58770;58770
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Mineral Nº 20/2006;Edital MCT/CNPq/CTMineral nº 20/2006 - Desenvolvimento Sustentável da Mineração;Ciências Exatas e da Terra;Ciências Ambientais;1;0;69798;69798
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Mineral Nº 20/2006;Edital MCT/CNPq/CTMineral nº 20/2006 - Desenvolvimento Sustentável da Mineração;Engenharias;Engenharia Civil;1;0;55900;55900
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Petro/CT-Amazônia Nº 06/2006;Edital MCT/CNPq 06/2006 - CT-Petro/CT-Amazônia - Formação e Fixação de Recursos Humanos para Amazônia;Ciências Biológicas;Botânica;1;79200;12000;91200
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/MMA/MI/CT-Hidro Nº 35/2006;Edital 35/2006 - CTHidro - Revitalização da Bacia Hidrográfica do Rio São Francisco - Projetos de  Pesquisa;Ciências Exatas e da Terra;Geociências;4;64239;355118;419357
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/MMA/MI/CT-Hidro Nº 35/2006;Edital 35/2006 - CTHidro - Revitalização da Bacia Hidrográfica do Rio São Francisco - Projetos de Capacitação;Ciências Exatas e da Terra;Geociências;1;0;58677;58677
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/MS-SCTIE-DECIT Nº 23/2006;Edital MCT/CNPq/MS-SCTIE-DECIT 23/2006- Estudo da Gestão em Saúde;Ciências da Saúde;Saúde Coletiva;1;0;68080;68080
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/MS-SCTIE-DECIT Nº 25/2006  - 2ª Etapa;Edital MCT/CNPq/MS-SCTIE-DECIT 25/2006- Estudo de Doenças Negligenciadas - 2ª Etapa;Ciências Biológicas;Microbiologia;1;0;308635;308635
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/MS-SCTIE-DECIT Nº 26/2006;Edital MCT/CNPq/MS-SCTIE-DECIT 26/2006- Estudo de Determinantes Sociais da Saúde, Saúde da Pessoa com Deficiência, Saúde da População Negra, Saúde da População Masculina;Ciências da Saúde;Medicina;1;0;198485;198485
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/MS-SCTIE-DECIT Nº 26/2006;Edital MCT/CNPq/MS-SCTIE-DECIT 26/2006- Estudo de Determinantes Sociais da Saúde, Saúde da Pessoa com Deficiência, Saúde da População Negra, Saúde da População Masculina;Ciências Humanas;Psicologia;1;0;88650;88650
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Agrárias;Agronomia;29;0;915636;915636
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Agrárias;Ciência e Tecnologia de Alimentos;7;0;187299;187299
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Agrárias;Engenharia Agrícola;5;0;164298;164298
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Agrárias;Medicina Veterinária;4;0;170097;170097
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;3;0;104812;104812
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Agrárias;Recursos Pesqueiros e Engenharia de Pesca;2;0;68971;68971
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Agrárias;Zootecnia;5;0;153999;153999
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Biológicas;Bioquímica;5;0;182500;182500
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Biológicas;Botânica;2;0;55934;55934
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Biológicas;Desenvolvimento e Inovação Tecnológica em Biologia;1;0;31500;31500
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Biológicas;Ecologia;1;0;28065;28065
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Biológicas;Genética;6;0;165838;165838
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Biológicas;Imunologia;1;0;19700;19700
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Biológicas;Microbiologia;4;0;145720;145720
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Biológicas;Morfologia;2;0;53529;53529
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Biológicas;Parasitologia;1;0;41000;41000
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências da Saúde;Educação Física;1;0;35000;35000
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências da Saúde;Medicina;4;0;173700;173700
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências da Saúde;Nutrição;1;0;23580;23580
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências da Saúde;Odontologia;3;0;73874;73874
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Exatas e da Terra;Física;2;0;26230;26230
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Exatas e da Terra;Geociências;8;0;336069;336069
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Exatas e da Terra;Matemática;3;0;96000;96000
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Exatas e da Terra;Probabilidade e Estatística;1;0;33000;33000
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Exatas e da Terra;Química;4;0;222400;222400
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Humanas;Antropologia;1;0;38000;38000
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Humanas;Filosofia;1;0;6705;6705
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Humanas;História;1;0;29685;29685
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Humanas;Psicologia;1;0;35000;35000
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Sociais Aplicadas;Administração;2;0;46230;46230
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Sociais Aplicadas;Arquitetura e Urbanismo;1;0;35000;35000
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Sociais Aplicadas;Direito;2;0;37142;37142
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Sociais Aplicadas;Economia;2;0;68528;68528
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Ciências Sociais Aplicadas;Serviço Social;1;0;36840;36840
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Engenharias;Engenharia Biomédica;1;0;35000;35000
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Engenharias;Engenharia Civil;7;0;170677;170677
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Engenharias;Engenharia de Materiais e Metalúrgica;1;0;29511;29511
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Engenharias;Engenharia de Transportes;1;0;34911;34911
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Engenharias;Engenharia Elétrica;3;0;106000;106000
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Engenharias;Engenharia Mecânica;1;0;37000;37000
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Engenharias;Engenharia Sanitária;1;0;29000;29000
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Lingüística, Letras e Artes;Artes;2;0;70000;70000
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Lingüística, Letras e Artes;Lingüística;2;0;69160;69160
2006;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 02/2006;Edital MCT/CNPq 02/2006 - Universal;Outra;Divulgação Científica;1;0;47660;47660
2006;Atendimento;Centro-Oeste;GO;Apoio ao Desenvolvimento Científico e Tecnológico;Chamada MCT/CNPq Nº 07/2006 - Apoio a Grupos de Pesquisa Vinculados a Programas de Pós-Graduação;Edital MCT/CNPq nº 07/2006 - Apoio a Grupos de Pesquisa Vinculados a Programas de Pós-Graduação;Ciências Agrárias;Agronomia;1;0;250766;250766
2006;Atendimento;Centro-Oeste;GO;Apoio ao Desenvolvimento Científico e Tecnológico;Chamada MCT/CNPq Nº 07/2006 - Apoio a Grupos de Pesquisa Vinculados a Programas de Pós-Graduação;Edital MCT/CNPq nº 07/2006 - Apoio a Grupos de Pesquisa Vinculados a Programas de Pós-Graduação;Ciências Exatas e da Terra;Química;1;0;380000;380000
