Ano Fase;Fase Estat;Região Inst Benef Macro;UF Instituição Benef Macro;Modalidade;Chamada Divulgação;Chamada;Grande Área;Área;Qtd Propostas;Valor Bolsa (R$);Valor OCC (R$);Total Geral (R$)
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 70/2013;Linha 2 - Bolsa de Atração de Jovens Talentos - BJT;Ciências Biológicas;Ecologia;1;151700;31883;183583
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 70/2013;Linha 2 - Bolsa de Atração de Jovens Talentos - BJT;Ciências Biológicas;Farmacologia;1;166100;29580;195680
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 70/2013;Linha 2 - Bolsa de Atração de Jovens Talentos - BJT;Ciências Biológicas;Genética;1;166100;33878;199978
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 70/2013;Linha 2 - Bolsa de Atração de Jovens Talentos - BJT;Ciências da Saúde;Educação Física;1;166100;33878;199978
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 70/2013;Linha 2 - Bolsa de Atração de Jovens Talentos - BJT;Ciências Exatas e da Terra;Ciência da Computação;1;166100;33647;199747
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 70/2013;Linha 2 - Bolsa de Atração de Jovens Talentos - BJT;Engenharias;Engenharia Aeroespacial;1;151700;30000;181700
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 71/2013;Linha 2 - Bolsa Pesquisador Visitante Especial - PVE;Ciências Agrárias;Agronomia;1;329880;150000;479880
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 71/2013;Linha 2 - Bolsa Pesquisador Visitante Especial - PVE;Ciências Agrárias;Ciência e Tecnologia de Alimentos;1;168299;127810;296108
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 71/2013;Linha 2 - Bolsa Pesquisador Visitante Especial - PVE;Ciências Agrárias;Zootecnia;3;675713;420512;1096225
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 71/2013;Linha 2 - Bolsa Pesquisador Visitante Especial - PVE;Ciências Biológicas;Bioquímica;2;391932;278675;670607
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 71/2013;Linha 2 - Bolsa Pesquisador Visitante Especial - PVE;Ciências Biológicas;Botânica;2;326550;197951;524501
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 71/2013;Linha 2 - Bolsa Pesquisador Visitante Especial - PVE;Ciências Biológicas;Ecologia;3;998832;403139;1401971
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 71/2013;Linha 2 - Bolsa Pesquisador Visitante Especial - PVE;Ciências Biológicas;Genética;3;937902;392000;1329902
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 71/2013;Linha 2 - Bolsa Pesquisador Visitante Especial - PVE;Ciências Biológicas;Zoologia;2;398301;271520;669821
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 71/2013;Linha 2 - Bolsa Pesquisador Visitante Especial - PVE;Ciências da Saúde;Fisioterapia e Terapia Ocupacional;1;355737;98035;453772
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 71/2013;Linha 2 - Bolsa Pesquisador Visitante Especial - PVE;Ciências Exatas e da Terra;Geociências;3;681143;303581;984724
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 71/2013;Linha 2 - Bolsa Pesquisador Visitante Especial - PVE;Ciências Exatas e da Terra;Matemática;1;103282;31328;134610
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 71/2013;Linha 2 - Bolsa Pesquisador Visitante Especial - PVE;Ciências Exatas e da Terra;Química;2;605101;191070;796171
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 71/2013;Linha 2 - Bolsa Pesquisador Visitante Especial - PVE;Engenharias;Engenharia de Energia;1;229109;86000;315109
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 71/2013;Linha 2 - Bolsa Pesquisador Visitante Especial - PVE;Engenharias;Engenharia de Materiais e Metalúrgica;1;290012;158137;448149
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 71/2013;Linha 2 - Bolsa Pesquisador Visitante Especial - PVE;Engenharias;Engenharia Mecânica;1;226437;92700;319137
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI-CNPq/MDS-SAGI Nº 24/2013 - Desenvolvimento Social;Chamada 24/2013 - Doutorado;Ciências da Saúde;Saúde Coletiva;1;70000;22554;92554
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI-CNPq/MDS-SAGI Nº 24/2013 - Desenvolvimento Social;Chamada 24/2013 - Doutorado;Ciências Humanas;Sociologia;1;70000;26400;96400
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI-CNPq/MDS-SAGI Nº 24/2013 - Desenvolvimento Social;Chamada 24/2013 - Doutorado;Ciências Sociais Aplicadas;Serviço Social;1;73200;0;73200
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/Ação Transversal-LEI/CNPq Nº 82/2013 - Segurança Alimentar e Nutricional no Âmbito da UNASUL e ÁFRICA;LINHA 1: EDUCAÇÃO E SISTEMAS SUSTENTÁVEIS E DESCENTRALIZADOS DE PRODUÇÃO, PROCESSAMENTO, DISTRIBUIÇÃO E ABASTECIMENTO DE ALIMENTOS, CONSIDERANDO EXTRAÇÃO, PESCA E AQUICULTURA E TECNOLOGIAS DE BASE AGROECOLÓGICA;Ciências Agrárias;Agronomia;2;94800;244950;339750
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/Ação Transversal-LEI/CNPq Nº 82/2013 - Segurança Alimentar e Nutricional no Âmbito da UNASUL e ÁFRICA;LINHA 1: EDUCAÇÃO E SISTEMAS SUSTENTÁVEIS E DESCENTRALIZADOS DE PRODUÇÃO, PROCESSAMENTO, DISTRIBUIÇÃO E ABASTECIMENTO DE ALIMENTOS, CONSIDERANDO EXTRAÇÃO, PESCA E AQUICULTURA E TECNOLOGIAS DE BASE AGROECOLÓGICA;Ciências Agrárias;Zootecnia;1;25596;94852;120448
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/Ação Transversal-LEI/CNPq Nº 82/2013 - Segurança Alimentar e Nutricional no Âmbito da UNASUL e ÁFRICA;LINHA 1: EDUCAÇÃO E SISTEMAS SUSTENTÁVEIS E DESCENTRALIZADOS DE PRODUÇÃO, PROCESSAMENTO, DISTRIBUIÇÃO E ABASTECIMENTO DE ALIMENTOS, CONSIDERANDO EXTRAÇÃO, PESCA E AQUICULTURA E TECNOLOGIAS DE BASE AGROECOLÓGICA;Ciências Humanas;Educação;1;72900;81639;154539
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq Nº 40/2013 - Seleção Pública de Projetos de Pesquisa, Desenvolvimento e Inovação voltados para a Cadeia Produtiva do Biodiesel;Linha 1 - Caracterização e Controle da Qualidade do Biodiesel;Ciências Exatas e da Terra;Química;1;100800;510716;611516
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq Nº 40/2013 - Seleção Pública de Projetos de Pesquisa, Desenvolvimento e Inovação voltados para a Cadeia Produtiva do Biodiesel;Linha 3 - Matérias-Primas para o Biodiesel / Diesel Renovável;Ciências Agrárias;Agronomia;2;146400;768344;914744
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq Nº 40/2013 - Seleção Pública de Projetos de Pesquisa, Desenvolvimento e Inovação voltados para a Cadeia Produtiva do Biodiesel;Linha 3 - Matérias-Primas para o Biodiesel / Diesel Renovável;Ciências Biológicas;Bioquímica;1;139200;339083;478283
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq Nº 40/2013 - Seleção Pública de Projetos de Pesquisa, Desenvolvimento e Inovação voltados para a Cadeia Produtiva do Biodiesel;Linha 3 - Matérias-Primas para o Biodiesel / Diesel Renovável;Engenharias;Engenharia Química;1;119600;357890;477490
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq Nº 56/2013 - Seleção Pública de Projetos de Pesquisa, Desenvolvimento e Inovação para a Produção de Biocombustíveis e Bioprodutos a partir de Microalgas;Linha 2 - Potencial Biotecnológico das Microalgas - Biorrefinarias de Microalgas;Engenharias;Engenharia Sanitária;1;0;553953;553953
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq Nº 61/2013 - Apoio a Parques Tecnológicos e Incubadoras de Empresas;Faixa A - Apoio à infraestrutura de incubadoras de empresas;Ciências Sociais Aplicadas;Administração;2;0;749000;749000
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq Nº 61/2013 - Apoio a Parques Tecnológicos e Incubadoras de Empresas;Faixa C - Apoio à elaboração de EVTE - Estudo de Viabilidade Técnica e Econômica - até R$ 600000,00;Ciências Sociais Aplicadas;Administração;1;0;280000;280000
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq Nº 73/2013 - P,D&I em medicamentos fitoterápicos oriundos de espécies nativas da flora brasileira;Chamada N° 73/2013 MCTi/CNPq - P,D&I em medicamentos fitoterápicos oriundos de espécies nativas da flora brasileira;Ciências Agrárias;Agronomia;1;0;214250;214250
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq Nº 74/2013;Linha 1 - Energia Eólica;Engenharias;Engenharia de Energia;1;108000;535725;643725
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq Nº 74/2013;Linha 2 - Energia Heliotérmica;Engenharias;Engenharia Mecânica;1;100600;396550;497150
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq Nº 75/2013 - Seleção Pública de Projetos de Pesquisa e Desenvolvimento e Inovação em Tecnologia s de Conversão de Combustíveis com Foco em Combustíveis Sólidos;Chamada N º 75/2013 MCTI/CNPq - Seleção Pública de Projetos de Pesquisa e Desenvolvimento e Inovação em Tecnologias de Conversão de Combustíveis com Foco em Combustíveis Sólidos;Engenharias;Engenharia de Energia;1;38400;460500;498900
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq Nº 75/2013 - Seleção Pública de Projetos de Pesquisa e Desenvolvimento e Inovação em Tecnologia s de Conversão de Combustíveis com Foco em Combustíveis Sólidos;Chamada N º 75/2013 MCTI/CNPq - Seleção Pública de Projetos de Pesquisa e Desenvolvimento e Inovação em Tecnologias de Conversão de Combustíveis com Foco em Combustíveis Sólidos;Engenharias;Engenharia Química;1;72000;141200;213200
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/CT-Aeronáutico/CT-Espacial Nº 22/2013 - Apoio ao Desenvolvimento Científico, Tecnológico e de Inovação no Setor Aeroespacial;Chamada Nº 22/2013 MCTI/CNPq/CT-Aeronáutico/CT-Espacial - Apoio ao Desenvolvimento Científico, Tecnológico e de Inovação no Setor Aeroespacial;Engenharias;Engenharia Aeroespacial;2;135000;721526;856526
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/CT-Agro/CT-Saúde/CT-Hidro Nº 37/2013 - Mudanças Climáticas;ÁREA: AGROPECUÁRIA;Ciências Biológicas;Bioquímica;1;0;575870;575870
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/CT-Agro/CT-Saúde/CT-Hidro Nº 37/2013 - Mudanças Climáticas;ÁREA: AGROPECUÁRIA;Ciências Biológicas;Imunologia;1;122400;480000;602400
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/CT-Agro/CT-Saúde/CT-Hidro Nº 37/2013 - Mudanças Climáticas;ÁREA: AGROPECUÁRIA;Ciências Exatas e da Terra;Química;2;86400;625000;711400
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/CT-Agro/CT-Saúde/CT-Hidro Nº 37/2013 - Mudanças Climáticas;ÁREA: AGROPECUÁRIA;Outra;Divulgação Científica;1;138000;491417;629417
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/CT-Agro/CT-Saúde/CT-Hidro Nº 37/2013 - Mudanças Climáticas;ÁREA: SAÚDE HUMANA;Ciências Exatas e da Terra;Matemática;1;54000;248744;302744
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/CT-Aquaviário Nº 23/2013 - Apoio ao  Desenvolvimento Tecnológico nas Áreas de Transporte Aquaviário e  Construção Naval;Chamada nº 23/2013 - MCTI/CNPq/CT-Aquaviário - Apoio ao Desenvolvimento Tecnológico nas Áreas de Transporte Aquaviário e Construção Naval;Engenharias;Engenharia Civil;1;57600;334600;392200
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/CT-Aquaviário Nº 23/2013 - Apoio ao  Desenvolvimento Tecnológico nas Áreas de Transporte Aquaviário e  Construção Naval;Chamada nº 23/2013 - MCTI/CNPq/CT-Aquaviário - Apoio ao Desenvolvimento Tecnológico nas Áreas de Transporte Aquaviário e Construção Naval;Engenharias;Engenharia de Transportes;1;184800;100000;284800
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/CT-Biotec Nº 26/2013 - Convênio CNPq/NWO (Holanda);Chamada MCTI-CNPq N º 26/2013 - Convênio CNPq/NWO (Holanda);Ciências Agrárias;Agronomia;1;91344;198800;290144
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/CT-Biotec Nº 27/2013;Chamada Nº 27/2013 MCTI/CNPq/CT- Biotec - Pesquisa, desenvolvimento e inovação na produção de vacinas  recombinantes para promoção da saúde animal;Ciências Agrárias;Medicina Veterinária;1;14400;759500;773900
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/CT-Biotec Nº 29/2013;Chamada Nº 29/2013 MCTI/CNPq/CT-Biotec - Agregação de valores à agro-biodiversidade vegetal (agro- biodiversidade nativa negligenciada) por rota biotecnológica;Ciências Agrárias;Agronomia;1;220800;642900;863700
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/CT-Biotec Nº 30/2013;Chamada Nº 30/2013 MCTI/CNPq/CT-Biotec - Pesquisa, Desenvolvimento e Inovação em Biotecnologia  para solução de problemas ambientais;Ciências Biológicas;Microbiologia;1;100800;557280;658080
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/CT-Energ Nº 49/2013 - Pesquisa, Desenvolvimento e Inovação em Energia Solar Fotovoltaica e LEDs para Aplicações em Iluminação e Eficiência Energética;Linha 1 - Energia Solar Fotovoltaica;Engenharias;Engenharia de Energia;1;14400;374000;388400
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/CT-Energ Nº 49/2013 - Pesquisa, Desenvolvimento e Inovação em Energia Solar Fotovoltaica e LEDs para Aplicações em Iluminação e Eficiência Energética;Linha 2 - LEDs, emissores de luz não convencionais e sistemas de iluminação;Engenharias;Engenharia Elétrica;1;0;324000;324000
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/CT-Hidro Nº 35/2013 - Gerenciamento de Recursos Hídricos;Chamada Nº 35/2013 - MCTI/CNPq/CT-Hidro - Gerenciamento de Recursos Hídricos;Ciências Agrárias;Zootecnia;1;157800;503596;661396
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/CT-Hidro Nº 35/2013 - Gerenciamento de Recursos Hídricos;Chamada Nº 35/2013 - MCTI/CNPq/CT-Hidro - Gerenciamento de Recursos Hídricos;Ciências Exatas e da Terra;Geociências;1;59400;600000;659400
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/CT-Saúde/MS/SCTIE/DECIT Nº 31/2013 - Doenças Endócrinas e Metabólicas;Chamada Nº 31/2013 MCTI/CNPq/CT-Saúde/MS/SCTIE/DECIT - Doenças Endócrinas e Metabólicas;Ciências Biológicas;Microbiologia;1;80000;374000;454000
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/CT-Saúde/MS/SCTIE/Decit Nº 41/2013 - Rede Nacional de Pesquisas sobre Política de Saúde: Conhecimento para Efetivação do Direito Universal à Saúde;Linha 1- Inquérito de acesso, utilização e qualidade de ações e serviços de saúde;Ciências da Saúde;Saúde Coletiva;1;100800;253565;354365
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/CT-Saúde/MS/SCTIE/Decit Nº 41/2013 - Rede Nacional de Pesquisas sobre Política de Saúde: Conhecimento para Efetivação do Direito Universal à Saúde;Linha 5 - Identificação e análise de iniciativas inovadoras em redes assistenciais e regiões de saúde;Ciências da Saúde;Saúde Coletiva;2;292800;1250350;1543150
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/FNDCT - Ação Transversal Nº 63/2013 - Estruturação de uma Rede de Pesquisa em Biotecnologia Marinha;Chamada Nº 63/2013 MCTI/CNPq/FNDCT - Ação Transversal - Estruturação de uma Rede de Pesquisa em Biotecnologia Marinha;Ciências Biológicas;Microbiologia;1;122400;300000;422400
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/FNDCT - Ação Transversal Nº 67/2013 - Coleções Biológicas;Chamada 67/2013 - Faixa A;Ciências Agrárias;Agronomia;2;0;219803;219803
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/FNDCT - Ação Transversal Nº 67/2013 - Coleções Biológicas;Chamada 67/2013 - Faixa A;Ciências Biológicas;Zoologia;2;51300;133800;185100
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/FNDCT - Ação Transversal Nº 68/2013 Programa de Grande Escala da Biosfera - Atmosfera na Amazônia - LBA;Chamada Nº 68/2013 MCTI/CNPq/FNDCT - Ação Transversal - Programa de Grande Escala da Biosfera-Atmosfera na Amazônia - LBA;Ciências Exatas e da Terra;Ciências Ambientais;1;432000;478336;910336
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/FNDCT - Ação Transversal Nº 68/2013 Programa de Grande Escala da Biosfera - Atmosfera na Amazônia - LBA;Chamada Nº 68/2013 MCTI/CNPq/FNDCT - Ação Transversal - Programa de Grande Escala da Biosfera-Atmosfera na Amazônia - LBA;Ciências Exatas e da Terra;Geociências;1;432000;350000;782000
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MS - SCTIE - Decit Nº 06/2013 - Apoio a Pesquisas  Estratégicas para o Sistema de Saúde pela Rede Brasileira de Avaliação de  Tecnologias em Saúde (REBRATS);Chamada nº 06/2013 - Tema 2: Envelhecimento e Doenças Crônicas;Ciências da Saúde;Medicina;1;55200;122653;177853
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MS - SCTIE - Decit Nº 08/2013 - Pesquisa  em educação permanente para o SUS e dimensionamento da  força de trabalho em saúde;Chamada MCTI/CNPq/MS - SCTIE - Decit Nº 08/2013 - Pesquisa em educação permanente para SUS e dimensionamento da força de trabalho em saúde;Ciências da Saúde;Odontologia;1;17100;16345;33445
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MS - SCTIE - Decit Nº 15/2013 - Pesquisa Clínica;Chamada 15/2013 MCTI/CNPq/MS-SCTIE - Decit - Pesquisa Clínica;Ciências da Saúde;Fisioterapia e Terapia Ocupacional;2;0;51842;51842
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/SECIS Nº 85/2013 - Apoio à criação e ao desenvolvimento de Centros e Museus de Ciência e Tecnologia;Chamada - 85/2013 - Linha 1;Outra;Divulgação Científica;1;31700;360000;391700
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CT - Agronegócio/CNPq Nº 38/2013;LINHA 1: Fontes Alternativas de Nutrientes;Ciências Agrárias;Agronomia;1;176400;354789;531189
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CT - Agronegócio/CNPq Nº 38/2013;LINHA 1: Fontes Alternativas de Nutrientes;Ciências Agrárias;Engenharia Agrícola;1;39600;442170;481770
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CT - Agronegócio/CNPq Nº 38/2013;LINHA 3: Métodos Alternativos de Controle Fitossanitário;Ciências Agrárias;Agronomia;5;441200;1591725;2032925
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CT - Agronegócio/CNPq Nº 39/2013;LINHA 1: Frutas, Sucos e Polpas;Ciências Agrárias;Ciência e Tecnologia de Alimentos;1;96000;445000;541000
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CT - Agronegócio/CNPq Nº 39/2013;LINHA 2: Produtos Lácteos;Ciências Agrárias;Medicina Veterinária;1;52800;310240;363040
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CT - Agronegócio/CT - Amazônia/ CNPq Nº 48/2013;LINHA 1: Produção Sustentável;Ciências Agrárias;Agronomia;4;1044600;3285000;4329600
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CT - Agronegócio/CT - Amazônia/ CNPq Nº 48/2013;LINHA 1: Produção Sustentável;Ciências Agrárias;Engenharia Agrícola;1;396000;1008500;1404500
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CT - Agronegócio/CT - Amazônia/ CNPq Nº 48/2013;LINHA 1: Produção Sustentável;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;1;252000;536800;788800
2013;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CT - Agronegócio/CT - Amazônia/ CNPq Nº 48/2013;LINHA 1: Produção Sustentável;Ciências Exatas e da Terra;Ciências Ambientais;1;343200;700000;1043200
