Ano Fase;Fase Estat;Região Inst Benef Macro;UF Instituição Benef Macro;Modalidade;Chamada Divulgação;Chamada;Grande Área;Área;Qtd Propostas;Valor Bolsa (R$);Valor OCC (R$);Total Geral (R$)
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 04/2012 - Cooperação CNPq / Instituto Holandês de Polímeros - Universidade Técnica de Eindhoven;CHAMADA  n° 04/2012 - CNPq/DPI-TUe (Holanda);Ciências Biológicas;Bioquímica;1;119607;28550;148157
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 39/2012 - Programa Arquipélago e Ilhas Oceânicas;Chamada CNPq Nº 39/2012 - Programa Arquipélago e Ilhas Oceânicas;Ciências Agrárias;Agronomia;1;17280;66250;83530
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 39/2012 - Programa Arquipélago e Ilhas Oceânicas;Chamada CNPq Nº 39/2012 - Programa Arquipélago e Ilhas Oceânicas;Ciências Biológicas;Botânica;2;83700;94892;178592
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/BBSRC Nº 43/2012;Chamada CNPq/BBSRC n° 43/2012 - Segurança Alimentar, Bioenergia e Biotecnologia Industrial;Ciências Agrárias;Agronomia;1;94498;40246;134744
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/MDA-INCRA Nº 26/2012;Chamada CNPq/MDA/-INCRA nº 26/2012;Ciências Agrárias;Agronomia;1;829920;494850;1324770
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/MDS-SESAN Nº 27/2012;Chamada CNPq/MDS-SESAN N º 027/2012;Ciências da Saúde;Nutrição;2;75120;140131;215251
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/MPA - Nº 42/2012;Chamada nº 42/2012 - Linha II - Aquicultura;Ciências Agrárias;Recursos Pesqueiros e Engenharia de Pesca;2;56880;111860;168740
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/MPA - Nº 42/2012;Chamada nº 42/2012 - Linha III - Processamento e Sanidade Aquícola e Pesqueira;Ciências Agrárias;Recursos Pesqueiros e Engenharia de Pesca;1;59040;180465;239505
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/VALE SA Nº 05/2012 - Forma - Engenharia;Chamada CNPq/VALE SA N° 05/2012 - FORMA-ENGENHARIA;Ciências Agrárias;Engenharia Agrícola;1;16848;9693;26541
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/VALE SA Nº 05/2012 - Forma - Engenharia;Chamada CNPq/VALE SA N° 05/2012 - FORMA-ENGENHARIA;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;1;16848;10000;26848
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/VALE SA Nº 05/2012 - Forma - Engenharia;Chamada CNPq/VALE SA N° 05/2012 - FORMA-ENGENHARIA;Ciências Exatas e da Terra;Ciência da Computação;3;48612;29971;78583
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/VALE SA Nº 05/2012 - Forma - Engenharia;Chamada CNPq/VALE SA N° 05/2012 - FORMA-ENGENHARIA;Ciências Exatas e da Terra;Ciências Ambientais;1;16848;10000;26848
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/VALE SA Nº 05/2012 - Forma - Engenharia;Chamada CNPq/VALE SA N° 05/2012 - FORMA-ENGENHARIA;Engenharias;Engenharia Aeroespacial;2;33696;20000;53696
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/VALE SA Nº 05/2012 - Forma - Engenharia;Chamada CNPq/VALE SA N° 05/2012 - FORMA-ENGENHARIA;Engenharias;Engenharia Biomédica;1;16848;10000;26848
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/VALE SA Nº 05/2012 - Forma - Engenharia;Chamada CNPq/VALE SA N° 05/2012 - FORMA-ENGENHARIA;Engenharias;Engenharia de Produção;1;16848;9700;26548
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/VALE SA Nº 05/2012 - Forma - Engenharia;Chamada CNPq/VALE SA N° 05/2012 - FORMA-ENGENHARIA;Engenharias;Engenharia Elétrica;2;29832;16898;46730
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/VALE SA Nº 05/2012 - Forma - Engenharia;Chamada CNPq/VALE SA N° 05/2012 - FORMA-ENGENHARIA;Engenharias;Engenharia Mecânica;8;123192;79592;202784
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/VALE SA Nº 05/2012 - Forma - Engenharia;Chamada CNPq/VALE SA N° 05/2012 - FORMA-ENGENHARIA;Engenharias;Engenharia Mecatrônica;1;16848;10000;26848
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/VALE SA Nº 05/2012 - Forma - Engenharia;Chamada CNPq/VALE SA N° 05/2012 - FORMA-ENGENHARIA;Engenharias;Engenharia Química;3;46680;30000;76680
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/VALE SA Nº 05/2012 - Forma - Engenharia;Chamada CNPq/VALE SA N° 05/2012 - FORMA-ENGENHARIA;Engenharias;Química Industrial;2;25968;19229;45197
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MCTI/CNPq-ISTPCanada Nº 19/2012;Chamada N° 19/2012 MCTI/CNPq-ISTPCanada;Ciências Agrárias;Recursos Pesqueiros e Engenharia de Pesca;1;22324;142711;165036
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MCTI/CNPq-ISTPCanada Nº 19/2012;Chamada N° 19/2012 MCTI/CNPq-ISTPCanada;Ciências da Saúde;Farmácia;1;73711;199360;273071
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MCTI/CNPq-ISTPCanada Nº 19/2012;Chamada N° 19/2012 MCTI/CNPq-ISTPCanada;Ciências Exatas e da Terra;Química;1;36074;198930;235004
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MCTI/CNPq-ISTPCanada Nº 19/2012;Chamada N° 19/2012 MCTI/CNPq-ISTPCanada;Ciências Humanas;Educação;1;104196;59700;163896
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/Capes/CNPq/Faps Nº 60/2011;Linha 21 - Atração de Jovens Talentos - Pesquisador Colaborador no Brasil - BJT;Ciências Agrárias;Agronomia;3;746600;89500;836100
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/Capes/CNPq/Faps Nº 60/2011;Linha 21 - Atração de Jovens Talentos - Pesquisador Colaborador no Brasil - BJT;Ciências Agrárias;Engenharia Agrícola;1;277400;25500;302900
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/Capes/CNPq/Faps Nº 60/2011;Linha 21 - Atração de Jovens Talentos - Pesquisador Colaborador no Brasil - BJT;Ciências Agrárias;Zootecnia;1;221128;60000;281128
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/Capes/CNPq/Faps Nº 60/2011;Linha 21 - Atração de Jovens Talentos - Pesquisador Colaborador no Brasil - BJT;Ciências Biológicas;Ecologia;1;106600;17100;123700
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/Capes/CNPq/Faps Nº 60/2011;Linha 21 - Atração de Jovens Talentos - Pesquisador Colaborador no Brasil - BJT;Ciências Biológicas;Zoologia;2;551920;89414;641334
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/Capes/CNPq/Faps Nº 61/2011;Linha 1 - Bolsa Pesquisador Visitante Especial;Ciências Agrárias;Agronomia;1;235406;148000;383406
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/Capes/CNPq/Faps Nº 61/2011;Linha 1 - Bolsa Pesquisador Visitante Especial;Ciências Biológicas;Microbiologia;1;151784;100000;251784
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/Capes/CNPq/Faps Nº 61/2011;Linha 1 - Bolsa Pesquisador Visitante Especial;Ciências Exatas e da Terra;Ciência da Computação;2;242920;54480;297400
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/Capes/CNPq/Faps Nº 61/2011;Linha 1 - Bolsa Pesquisador Visitante Especial;Ciências Exatas e da Terra;Geociências;1;52000;125775;177775
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/Capes/CNPq/Faps Nº 61/2011;Linha 2 - Bolsa Pesquisador Visitante Especial;Ciências Agrárias;Agronomia;6;994872;288949;1283821
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/Capes/CNPq/Faps Nº 61/2011;Linha 2 - Bolsa Pesquisador Visitante Especial;Ciências Agrárias;Ciência e Tecnologia de Alimentos;1;141175;110000;251175
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/Capes/CNPq/Faps Nº 61/2011;Linha 2 - Bolsa Pesquisador Visitante Especial;Ciências Biológicas;Genética;9;1196249;712502;1908751
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/Capes/CNPq/Faps Nº 61/2011;Linha 2 - Bolsa Pesquisador Visitante Especial;Ciências da Saúde;Fisioterapia e Terapia Ocupacional;1;210700;34200;244900
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/Capes/CNPq/Faps Nº 61/2011;Linha 2 - Bolsa Pesquisador Visitante Especial;Ciências Exatas e da Terra;Geociências;2;433733;256309;690041
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada em Vigilância Sanitária - Nº 23/2012 - ANVISA;Chamada MCTI/CNPq/ANVISA Nº 23/2012;Ciências Agrárias;Ciência e Tecnologia de Alimentos;1;0;155000;155000
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada em Vigilância Sanitária - Nº 23/2012 - ANVISA;Chamada MCTI/CNPq/ANVISA Nº 23/2012;Ciências Biológicas;Biologia Geral;1;0;122521;122521
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada em Vigilância Sanitária - Nº 23/2012 - ANVISA;Chamada MCTI/CNPq/ANVISA Nº 23/2012;Ciências Biológicas;Desenvolvimento e Inovação Tecnológica em Biologia;1;0;39000;39000
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada em Vigilância Sanitária - Nº 23/2012 - ANVISA;Chamada MCTI/CNPq/ANVISA Nº 23/2012;Ciências Biológicas;Morfologia;1;0;72281;72281
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq Nº 16/2012;Jovens Pesquisadores;Ciências Exatas e da Terra;Química;1;0;232071;232071
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq Nº 16/2012;Pesquisadores Seniores;Ciências Biológicas;Farmacologia;1;0;279468;279468
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/FAPs Nº 34/2012 - Programa de Pesquisa Ecológica de Longa Duração - PELD;CHAMADA MCTI/CNPq/FAPs Nº 34/2012 - Programa de Pesquisa Ecológica de Longa Duração - PELD;Não informado;Não informado;1;99400;123205;222605
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MCIDADES Nº 11/2012;Chamada  MCTI/CNPq/MCIDADES N° 11/2012;Ciências Sociais Aplicadas;Arquitetura e Urbanismo;1;129400;20391;149791
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MCIDADES Nº 11/2012;Chamada  MCTI/CNPq/MCIDADES N° 11/2012;Engenharias;Engenharia Elétrica;1;56940;75874;132814
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MCIDADES Nº 11/2012;Chamada  MCTI/CNPq/MCIDADES N° 11/2012;Engenharias;Engenharia Sanitária;1;79200;44818;124018
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 18/2012;Chamada MCTI /CNPq /MEC/CAPES Nº 18/2012 - Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Humanas;Antropologia;1;0;23500;23500
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 18/2012;Chamada MCTI /CNPq /MEC/CAPES Nº 18/2012 - Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Humanas;Ciência Política;2;0;29590;29590
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 18/2012;Chamada MCTI /CNPq /MEC/CAPES Nº 18/2012 - Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Humanas;Psicologia;1;0;24340;24340
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 18/2012;Chamada MCTI /CNPq /MEC/CAPES Nº 18/2012 - Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Humanas;Sociologia;2;0;30800;30800
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 18/2012;Chamada MCTI /CNPq /MEC/CAPES Nº 18/2012 - Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Sociais Aplicadas;Administração;3;0;59394;59394
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 18/2012;Chamada MCTI /CNPq /MEC/CAPES Nº 18/2012 - Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Sociais Aplicadas;Ciência da Informação;1;0;14137;14137
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 18/2012;Chamada MCTI /CNPq /MEC/CAPES Nº 18/2012 - Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Sociais Aplicadas;Comunicação;2;0;29720;29720
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 18/2012;Chamada MCTI /CNPq /MEC/CAPES Nº 18/2012 - Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Sociais Aplicadas;Direito;2;0;45300;45300
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 18/2012;Chamada MCTI /CNPq /MEC/CAPES Nº 18/2012 - Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Sociais Aplicadas;Economia;3;0;62889;62889
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 18/2012;Chamada MCTI /CNPq /MEC/CAPES Nº 18/2012 - Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Sociais Aplicadas;Turismo;1;0;21000;21000
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 18/2012;Chamada MCTI /CNPq /MEC/CAPES Nº 18/2012 - Ciências Humanas, Sociais e Sociais Aplicadas;Lingüística, Letras e Artes;Letras;2;0;42300;42300
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MS - SCTIE - Decit Nº 10/2012 - Pesquisa em Saúde Bucal;Chamada  Nº  10/2012 MCTI/CNPq/MS - SCTIE - DECIT - Pesquisa em Saúde Bucal;Ciências da Saúde;Saúde Coletiva;1;44400;70549;114949
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/Nº 35/2012 - PPBio/Geoma - Redes de Pesquisa, Monitoramento e Modelagem em Biodiversidade e Ecossistemas;Linha 5 - PPBio - Rede Cerrado;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;1;98400;101600;200000
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/Nº 35/2012 - PPBio/Geoma - Redes de Pesquisa, Monitoramento e Modelagem em Biodiversidade e Ecossistemas;Linha 5 - PPBio - Rede Cerrado;Ciências Biológicas;Ecologia;1;0;157500;157500
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/Nº 35/2012 - PPBio/Geoma - Redes de Pesquisa, Monitoramento e Modelagem em Biodiversidade e Ecossistemas;Linha 5 - PPBio - Rede Cerrado;Ciências Biológicas;Microbiologia;1;66000;133926;199926
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/Nº 35/2012 - PPBio/Geoma - Redes de Pesquisa, Monitoramento e Modelagem em Biodiversidade e Ecossistemas;Linha 5 - PPBio - Rede Cerrado;Ciências Biológicas;Zoologia;1;48000;352025;400025
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/SECIS/MEC/SEB/CAPES Nº 50/2012;Abrangência Estadual/Distrital;Outra;Divulgação Científica;1;21600;54350;75950
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/SPM-PR/MDA Nº 32/2012;Chamada  Nº  32/2012 - Categoria 1: Projetos de até R$ 100000,00;Ciências da Saúde;Enfermagem;1;6600;71640;78240
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/SPM-PR/MDA Nº 32/2012;Chamada  Nº  32/2012 - Categoria 1: Projetos de até R$ 100000,00;Ciências Humanas;Ciência Política;1;9600;70500;80100
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/SPM-PR/MDA Nº 32/2012;Chamada  Nº  32/2012 - Categoria 1: Projetos de até R$ 100000,00;Ciências Sociais Aplicadas;Serviço Social;1;0;73300;73300
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/SPM-PR/MDA Nº 32/2012;Chamada  Nº  32/2012 - Categoria 1: Projetos de até R$ 100000,00;Lingüística, Letras e Artes;Letras;1;22800;52000;74800
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/SPM-PR/MDA Nº 32/2012;Chamada  Nº  32/2012 - Categoria 2: Projetos de até R$ 50000,00;Ciências da Saúde;Educação Física;1;0;45000;45000
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/MEC/MAPA/CNPq Nº 46/2012 (Atualizada em 23/10/2012);Chamada Nº 46/2012 - Linha I - Núcleos de Estudo em Agroecologia e Produção Orgânica (NEA);Ciências Agrárias;Agronomia;1;59136;70003;129139
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Tripartite CNPq/IRD/APGMV Nº 15 / 2012;Projetos de C&T&I;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;1;0;60000;60000
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Tripartite CNPq/IRD/APGMV Nº 15 / 2012;Projetos de C&T&I;Ciências Exatas e da Terra;Geociências;1;0;77100;77100
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Tripartite CNPq/IRD/APGMV Nº 15 / 2012;Visitas Exploratórias;Ciências Exatas e da Terra;Ciências Ambientais;1;0;24512;24512
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências Agrárias;Agronomia;28;96720;711921;808641
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências Agrárias;Ciência e Tecnologia de Alimentos;4;0;102950;102950
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências Agrárias;Engenharia Agrícola;1;0;29757;29757
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências Agrárias;Medicina Veterinária;1;0;30000;30000
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências Agrárias;Recursos Pesqueiros e Engenharia de Pesca;2;0;56172;56172
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências Agrárias;Zootecnia;5;19800;114425;134225
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências Biológicas;Bioquímica;2;0;43000;43000
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências Biológicas;Botânica;2;32760;50972;83732
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências Biológicas;Desenvolvimento e Inovação Tecnológica em Biologia;4;32160;106429;138589
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências Biológicas;Ecologia;2;10800;59667;70467
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências Biológicas;Genética;1;0;22200;22200
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências Biológicas;Microbiologia;1;0;25000;25000
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências Biológicas;Morfologia;1;0;30000;30000
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências Biológicas;Parasitologia;1;11520;26900;38420
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências Biológicas;Zoologia;1;0;15971;15971
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências da Saúde;Medicina;1;0;21000;21000
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências da Saúde;Nutrição;3;27360;59448;86808
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências da Saúde;Saúde Coletiva;1;4320;29916;34236
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências Exatas e da Terra;Ciência da Computação;3;0;89950;89950
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências Exatas e da Terra;Ciências Ambientais;3;13200;71337;84537
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências Exatas e da Terra;Física;1;0;19000;19000
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências Exatas e da Terra;Geociências;1;0;29331;29331
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências Exatas e da Terra;Química;2;0;53500;53500
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências Humanas;Antropologia;2;12960;37075;50035
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências Humanas;Psicologia;1;32760;14566;47326
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências Humanas;Sociologia;1;0;14557;14557
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências Sociais Aplicadas;Administração;2;0;40663;40663
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Ciências Sociais Aplicadas;Economia;2;27360;7078;34438
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Engenharias;Engenharia Civil;1;14400;20600;35000
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Engenharias;Engenharia de Materiais e Metalúrgica;3;12960;74400;87360
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Engenharias;Engenharia Elétrica;2;0;56072;56072
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Engenharias;Engenharia Mecânica;3;0;71789;71789
2012;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2012;Universal 14/2012 - Faixa A - até R$ 30000,00;Engenharias;Engenharia Química;2;0;56800;56800
