Ano Fase;Fase Estat;Região Inst Benef Macro;UF Instituição Benef Macro;Modalidade;Chamada Divulgação;Chamada;Grande Área;Área;Qtd Propostas;Valor Bolsa (R$);Valor OCC (R$);Total Geral (R$)
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/SETEC-MEC Nº 41/2014 - Programa Professores para o Futuro (Finlândia) II;CHAMADA CNPQ/SETEC-MEC Nº 41/2014 - PROGRAMA PROFESSORES PARA O FUTURO (FINLÂNDIA) II;Ciências Sociais Aplicadas;Turismo;1;30565;0;30565
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 02/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS BOLSA ATRAÇÃO DE JOVENS TALENTOS - BJT 2014;Ciências Agrárias;Ciência e Tecnologia de Alimentos;1;161300;25000;186300
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 02/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS BOLSA ATRAÇÃO DE JOVENS TALENTOS - BJT 2014;Ciências Biológicas;Bioquímica;1;166100;30000;196100
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 02/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS BOLSA ATRAÇÃO DE JOVENS TALENTOS - BJT 2014;Ciências Biológicas;Ecologia;2;332200;119200;451400
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 02/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS BOLSA ATRAÇÃO DE JOVENS TALENTOS - BJT 2014;Ciências Biológicas;Imunologia;1;166100;30000;196100
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 02/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS BOLSA ATRAÇÃO DE JOVENS TALENTOS - BJT 2014;Ciências Biológicas;Microbiologia;1;151700;7000;158700
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 02/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS BOLSA ATRAÇÃO DE JOVENS TALENTOS - BJT 2014;Ciências Biológicas;Morfologia;1;166100;30000;196100
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 02/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS BOLSA ATRAÇÃO DE JOVENS TALENTOS - BJT 2014;Ciências Biológicas;Zoologia;1;166100;30000;196100
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 02/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS BOLSA ATRAÇÃO DE JOVENS TALENTOS - BJT 2014;Ciências Exatas e da Terra;Ciência da Computação;1;112100;20000;132100
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 02/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS BOLSA ATRAÇÃO DE JOVENS TALENTOS - BJT 2014;Ciências Exatas e da Terra;Geociências;1;151700;30000;181700
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 02/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS BOLSA ATRAÇÃO DE JOVENS TALENTOS - BJT 2014;Ciências Exatas e da Terra;Química;1;69700;13333;83033
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 02/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS BOLSA ATRAÇÃO DE JOVENS TALENTOS - BJT 2014;Engenharias;Engenharia de Energia;1;107300;20000;127300
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 02/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS BOLSA ATRAÇÃO DE JOVENS TALENTOS - BJT 2014;Engenharias;Engenharia Química;1;166100;29000;195100
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Ciências Agrárias;Agronomia;7;1445599;707639;2153238
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Ciências Agrárias;Ciência e Tecnologia de Alimentos;1;519053;148320;667373
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Ciências Agrárias;Medicina Veterinária;2;308541;299470;608011
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;3;417674;302919;720593
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Ciências Agrárias;Zootecnia;1;240593;67770;308363
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Ciências Biológicas;Botânica;1;262056;161468;423525
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Ciências Biológicas;Farmacologia;1;110000;160500;270500
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Ciências Biológicas;Microbiologia;1;421871;186000;607871
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Ciências Biológicas;Zoologia;1;326791;150000;476791
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Ciências Exatas e da Terra;Geociências;1;193768;145406;339174
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Ciências Exatas e da Terra;Matemática;1;82671;38000;120671
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Ciências Humanas;Psicologia;1;200188;72687;272875
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Engenharias;Engenharia Aeroespacial;1;225541;184275;409816
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Engenharias;Engenharia de Energia;1;327228;146239;473467
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Engenharias;Engenharia Química;1;298158;90000;388158
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/FNDCT - Ação Transversal Nº 65/2013 - Pesquisa e Desenvolvimento em Meteorologia e Climatologia;Chamada N º 65/2013 MCTI/CNPq/FNDCT- Ação Transversal - Pesquisa e Desenvolvimento em Meteorologia e Climatologia;Ciências Exatas e da Terra;Geociências;1;285600;969800;1255400
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 22/2014 - Ciências Humanas, Sociais e Sociais Aplicadas;CHAMADA MCTI/CNPQ/MEC/CAPES Nº 22/2014 - CIÊNCIAS HUMANAS, SOCIAIS E SOCIAIS APLICADAS;Ciências Exatas e da Terra;Geociências;1;0;24500;24500
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 22/2014 - Ciências Humanas, Sociais e Sociais Aplicadas;CHAMADA MCTI/CNPQ/MEC/CAPES Nº 22/2014 - CIÊNCIAS HUMANAS, SOCIAIS E SOCIAIS APLICADAS;Ciências Humanas;Antropologia;3;0;44534;44534
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 22/2014 - Ciências Humanas, Sociais e Sociais Aplicadas;CHAMADA MCTI/CNPQ/MEC/CAPES Nº 22/2014 - CIÊNCIAS HUMANAS, SOCIAIS E SOCIAIS APLICADAS;Ciências Humanas;Ciência Política;1;0;23945;23945
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 22/2014 - Ciências Humanas, Sociais e Sociais Aplicadas;CHAMADA MCTI/CNPQ/MEC/CAPES Nº 22/2014 - CIÊNCIAS HUMANAS, SOCIAIS E SOCIAIS APLICADAS;Ciências Humanas;Educação;3;0;55100;55100
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 22/2014 - Ciências Humanas, Sociais e Sociais Aplicadas;CHAMADA MCTI/CNPQ/MEC/CAPES Nº 22/2014 - CIÊNCIAS HUMANAS, SOCIAIS E SOCIAIS APLICADAS;Ciências Humanas;Filosofia;1;0;5000;5000
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 22/2014 - Ciências Humanas, Sociais e Sociais Aplicadas;CHAMADA MCTI/CNPQ/MEC/CAPES Nº 22/2014 - CIÊNCIAS HUMANAS, SOCIAIS E SOCIAIS APLICADAS;Ciências Humanas;Psicologia;3;0;52196;52196
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 22/2014 - Ciências Humanas, Sociais e Sociais Aplicadas;CHAMADA MCTI/CNPQ/MEC/CAPES Nº 22/2014 - CIÊNCIAS HUMANAS, SOCIAIS E SOCIAIS APLICADAS;Ciências Humanas;Sociologia;3;0;34860;34860
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 22/2014 - Ciências Humanas, Sociais e Sociais Aplicadas;CHAMADA MCTI/CNPQ/MEC/CAPES Nº 22/2014 - CIÊNCIAS HUMANAS, SOCIAIS E SOCIAIS APLICADAS;Ciências Sociais Aplicadas;Administração;2;0;53500;53500
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 22/2014 - Ciências Humanas, Sociais e Sociais Aplicadas;CHAMADA MCTI/CNPQ/MEC/CAPES Nº 22/2014 - CIÊNCIAS HUMANAS, SOCIAIS E SOCIAIS APLICADAS;Ciências Sociais Aplicadas;Comunicação;1;0;7000;7000
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 22/2014 - Ciências Humanas, Sociais e Sociais Aplicadas;CHAMADA MCTI/CNPQ/MEC/CAPES Nº 22/2014 - CIÊNCIAS HUMANAS, SOCIAIS E SOCIAIS APLICADAS;Ciências Sociais Aplicadas;Direito;1;0;16000;16000
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 22/2014 - Ciências Humanas, Sociais e Sociais Aplicadas;CHAMADA MCTI/CNPQ/MEC/CAPES Nº 22/2014 - CIÊNCIAS HUMANAS, SOCIAIS E SOCIAIS APLICADAS;Ciências Sociais Aplicadas;Economia;4;0;56630;56630
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 22/2014 - Ciências Humanas, Sociais e Sociais Aplicadas;CHAMADA MCTI/CNPQ/MEC/CAPES Nº 22/2014 - CIÊNCIAS HUMANAS, SOCIAIS E SOCIAIS APLICADAS;Lingüística, Letras e Artes;Letras;1;0;16000;16000
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/Conab/CNPq Nº 18/2014 - Perdas Pós - Colheita de Grãos;CHAMADA MCTI/CONAB/CNPQ Nº 18/2014 - Trigo em grãos  a granel;Ciências Agrárias;Agronomia;1;19200;588368;607568
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/ECIS/CNPq/MEC/CAPES Nº 43/2014 - Apoio às Olimpíadas Científicas;CHAMADA MCTI/ECIS/CNPQ/MEC/CAPES Nº 43/2014 - OLIMPÍADA NACIONAL;Ciências Agrárias;Agronomia;1;0;85000;85000
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/MAPA/CNPq Nº 40/2014 - Sementes e Extrativismo;Chamada MCTI/MAPA/CNPq Nº 40/2014 - Linha 2: Extrativismo Sustentável;Ciências Agrárias;Agronomia;1;98400;76500;174900
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/MDA - Incra/CNPq Nº 19/2014 - Fortalecimento da Juventude Rural;MCTI/MDA-INCRA/CNPQ Nº 19/2014 - FORTALECIMENTO DA JUVENTUDE RURAL;Ciências Exatas e da Terra;Ciências Ambientais;1;518880;211373;730253
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/MDA - Incra/CNPq Nº 19/2014 - Fortalecimento da Juventude Rural;MCTI/MDA-INCRA/CNPQ Nº 19/2014 - FORTALECIMENTO DA JUVENTUDE RURAL;Ciências Humanas;Educação;1;596820;255500;852320
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/SECIS/CNPq/MEC/CAPES Nº 44/2014 - Feiras de Ciências e Mostras Científicas;CHAMADA MCTI/SECIS/CNPQ/MEC/CAPES Nº 44/2014 - Estadual/interestadual;Outra;Divulgação Científica;1;16800;93195;109995
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/SETEC/CNPq Nº 54/2013 - RHAE Pesquisador na Empresa;FAIXA A - Projetos Iniciais;Ciências Biológicas;Imunologia;1;150000;0;150000
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/SETEC/CNPq Nº 54/2013 - RHAE Pesquisador na Empresa;FAIXA A - Projetos Iniciais;Ciências Biológicas;Microbiologia;1;144000;0;144000
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/SETEC/CNPq Nº 54/2013 - RHAE Pesquisador na Empresa;FAIXA B - Projetos em Andamento;Ciências Biológicas;Bioquímica;1;396500;0;396500
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/SETEC/CNPq Nº 54/2013 - RHAE Pesquisador na Empresa;FAIXA B - Projetos em Andamento;Ciências Biológicas;Microbiologia;1;267500;0;267500
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/SETEC/CNPq Nº 54/2013 - RHAE Pesquisador na Empresa;FAIXA B - Projetos em Andamento;Ciências Exatas e da Terra;Ciência da Computação;5;1570500;0;1570500
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/SETEC/CNPq Nº 54/2013 - RHAE Pesquisador na Empresa;FAIXA B - Projetos em Andamento;Ciências Exatas e da Terra;Química;1;145200;0;145200
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/SETEC/CNPq Nº 54/2013 - RHAE Pesquisador na Empresa;FAIXA B - Projetos em Andamento;Ciências Sociais Aplicadas;Administração;1;319500;0;319500
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/SETEC/CNPq Nº 54/2013 - RHAE Pesquisador na Empresa;FAIXA B - Projetos em Andamento;Engenharias;Engenharia Elétrica;2;797300;0;797300
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MDA/CNPq Nº 38/2014 - Sitemas Orgânicos de Produção de Base Agroecológica;CHAMADA MDA/CNPQ Nº 38/2014 - SISTEMAS ORGÂNICOS DE PRODUÇÃO DE BASE AGROECOLÓGICA;Ciências Agrárias;Agronomia;9;190920;497215;688135
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MDA/CNPq Nº 38/2014 - Sitemas Orgânicos de Produção de Base Agroecológica;CHAMADA MDA/CNPQ Nº 38/2014 - SISTEMAS ORGÂNICOS DE PRODUÇÃO DE BASE AGROECOLÓGICA;Ciências Exatas e da Terra;Ciências Ambientais;1;13200;70800;84000
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Setec - MEC/CNPq Bolsistas para a Finlândia - 15/2014;CHAMADA SETEC-MEC/CNPQ BOLSISTAS PARA A FINLÂNDIA;Ciências Humanas;Educação;1;22401;0;22401
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30000,00;Ciências Agrárias;Agronomia;33;0;866322;866322
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30000,00;Ciências Agrárias;Ciência e Tecnologia de Alimentos;6;0;141475;141475
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30000,00;Ciências Agrárias;Engenharia Agrícola;3;0;89504;89504
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30000,00;Ciências Agrárias;Medicina Veterinária;6;0;178888;178888
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30000,00;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;3;0;78115;78115
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30000,00;Ciências Agrárias;Recursos Pesqueiros e Engenharia de Pesca;1;0;29862;29862
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30000,00;Ciências Agrárias;Zootecnia;4;0;102150;102150
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30000,00;Ciências Biológicas;Bioquímica;1;0;28000;28000
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30000,00;Ciências Biológicas;Desenvolvimento e Inovação Tecnológica em Biologia;12;0;357296;357296
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30000,00;Ciências Biológicas;Ecologia;1;0;30000;30000
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30000,00;Ciências Biológicas;Farmacologia;4;0;114319;114319
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30000,00;Ciências Biológicas;Genética;6;0;163048;163048
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30000,00;Ciências Biológicas;Microbiologia;3;0;82920;82920
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30000,00;Ciências Biológicas;Morfologia;1;0;24090;24090
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30000,00;Ciências Biológicas;Parasitologia;1;0;29250;29250
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30000,00;Ciências Biológicas;Zoologia;1;0;30000;30000
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30000,00;Ciências da Saúde;Educação Física;2;0;53493;53493
