Ano Fase;Fase Estat;Região Inst Benef Macro;UF Instituição Benef Macro;Modalidade;Chamada Divulgação;Chamada;Grande Área;Área;Qtd Propostas;Valor Bolsa (R$);Valor OCC (R$);Total Geral (R$)
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 10/2010 - Bolsas de Apoio Técnico;Edital MCT/CNPq 10/2010 - AT- NS (Nível Superior);Ciências Biológicas;Parasitologia;1;13200;0;13200
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 10/2010 - Bolsas de Apoio Técnico;Edital MCT/CNPq 10/2010 - AT- NS (Nível Superior);Ciências Biológicas;Zoologia;1;13200;0;13200
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 10/2010 - Bolsas de Apoio Técnico;Edital MCT/CNPq 10/2010 - AT- NS (Nível Superior);Ciências Exatas e da Terra;Física;1;13200;0;13200
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 10/2010 - Bolsas de Apoio Técnico;Edital MCT/CNPq 10/2010 - AT- NS (Nível Superior);Ciências Exatas e da Terra;Química;1;13200;0;13200
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 10/2010 - Bolsas de Apoio Técnico;Edital MCT/CNPq 10/2010 - AT- NS (Nível Superior);Ciências Humanas;Psicologia;1;13200;0;13200
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 10/2010 - Bolsas de Apoio Técnico;Edital MCT/CNPq 10/2010 - AT- NS (Nível Superior);Ciências Sociais Aplicadas;Ciência da Informação;1;13200;0;13200
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 10/2010 - Bolsas de Apoio Técnico;Edital MCT/CNPq 10/2010 - AT- NS (Nível Superior);Ciências Sociais Aplicadas;Direito;1;13200;0;13200
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 10/2010 - Bolsas de Apoio Técnico;Edital MCT/CNPq 10/2010 - AT- NS (Nível Superior);Ciências Sociais Aplicadas;Serviço Social;1;13200;0;13200
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 10/2010 - Bolsas de Apoio Técnico;Edital MCT/CNPq 10/2010 - AT- NS (Nível Superior);Engenharias;Engenharia Mecânica;1;13200;0;13200
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 10/2010 - Bolsas de Apoio Técnico;Edital MCT/CNPq 10/2010 - AT- NS (Nível Superior);Engenharias;Engenharia Química;1;13200;0;13200
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 10/2010 - Bolsas de Apoio Técnico;Edital MCT/CNPq 10/2010 - AT- NS (Nível Superior);Engenharias;Engenharia Sanitária;1;13200;0;13200
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 10/2010 - Bolsas de Apoio Técnico;Edital MCT/CNPq 10/2010 - AT- NS (Nível Superior);Lingüística, Letras e Artes;Artes;2;25850;0;25850
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 48/2010 - Divulgação Científica para o Ano Internacional da Química;Edital 48/2010 - Faixa A - Até R$ 50000,00;Outra;Divulgação Científica;1;0;35000;35000
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 53/2010 - Cooperação Internacional - Convênios Bilaterais;Cuba - CNPq/MES;Ciências Agrárias;Agronomia;2;0;132000;132000
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CT-Info/MCT/CNPq Nº 17/2009;Edital MCT/CNPq/CT-INFO nº 17/2009- GM e GD- Microeletrônica;Ciências Exatas e da Terra;Ciência da Computação;1;28800;0;28800
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CT-Mineral/Vale/CNPq Nº 12/2009;Edital nº 12/2009 - Chamada 1- Pesquisa, desenvolvimento tecnológico e inovação aplicados às linhas temáticas do Projeto Tendências Tecnológicas;Ciências Exatas e da Terra;Geociências;2;122766;474406;597172
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT-INSA/CNPq/CT-Hidro/Ação Tranversal Nº 35/2010 - Desenvolvimento Sustentável do Semiárido Brasileiro;Edital 35/2010 - Linha Temática 1 - Até R$ 100000,00;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;2;36000;156265;192265
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT-INSA/CNPq/CT-Hidro/Ação Tranversal Nº 35/2010 - Desenvolvimento Sustentável do Semiárido Brasileiro;Edital 35/2010 - Linha Temática 1 - Até R$ 100000,00;Ciências Biológicas;Ecologia;1;0;47908;47908
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT-INSA/CNPq/CT-Hidro/Ação Tranversal Nº 35/2010 - Desenvolvimento Sustentável do Semiárido Brasileiro;Edital 35/2010 - Linha Temática 2 - Até R$  50000,00;Ciências Exatas e da Terra;Química;1;0;49752;49752
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT-INSA/CNPq/CT-Hidro/Ação Tranversal Nº 35/2010 - Desenvolvimento Sustentável do Semiárido Brasileiro;Edital 35/2010 - Linha Temática 3 - Até R$ 100000,00;Ciências Agrárias;Agronomia;2;0;171974;171974
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT-INSA/CNPq/CT-Hidro/Ação Tranversal Nº 35/2010 - Desenvolvimento Sustentável do Semiárido Brasileiro;Edital 35/2010 - Linha Temática 3 - Até R$ 100000,00;Ciências Agrárias;Engenharia Agrícola;1;0;90900;90900
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT-SECIS/CNPq Nº 19/2010;Edital 19/2010 - TEMA 1: Segurança Alimentar e Nutricional;Ciências da Saúde;Nutrição;1;11641;126459;138100
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT-SECIS/CNPq Nº 19/2010;Edital 19/2010 - TEMA 2: Cadeia Produtiva de Alimentos;Ciências Agrárias;Agronomia;2;18826;103357;122183
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT-SECIS/CNPq Nº 19/2010;Edital 19/2010 - TEMA 2: Cadeia Produtiva de Alimentos;Ciências Agrárias;Ciência e Tecnologia de Alimentos;2;12551;106257;118807
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT-SECIS/CNPq Nº 19/2010;Edital 19/2010 - TEMA 2: Cadeia Produtiva de Alimentos;Ciências Biológicas;Genética;1;12960;56300;69260
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq FNDCT Nº 05/2010 - Capacitação Laboratorial e Formação de RH em Fontes Renováveis;Edital 05/2010 - Linha de Pesquisa 2: Micro e Pequenas Centrais Hidroelétricas;Engenharias;Engenharia Mecânica;1;119958;165240;285198
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq FNDCT Nº 05/2010 - Capacitação Laboratorial e Formação de RH em Fontes Renováveis;Edital 05/2010 - Linha de Pesquisa 4: Energia Solar Fotovoltáica;Engenharias;Engenharia Elétrica;2;12996;846578;859574
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq FNDCT Nº 05/2010 - Capacitação Laboratorial e Formação de RH em Fontes Renováveis;Edital 05/2010 - Linha de Pesquisa 5: Mudanças Climáticas, Climatologia e Meteorologia;Engenharias;Engenharia Mecânica;1;32301;360000;392301
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 08/2010 - PROSUL;Edital 08/2010 - PROSUL - Chamada 2: Apoio Financeiro a Atividades de Cooperação Internacional para a Execução de Projetos Conjuntos de C&T&I;Ciências Agrárias;Agronomia;1;0;79100;79100
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 09/2010 - PDI;Edital nº 09/2010 - PDI - Pequeno Porte;Ciências Exatas e da Terra;Ciência da Computação;3;71121;139751;210871
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências Agrárias;Agronomia;26;224640;0;224640
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências Agrárias;Ciência e Tecnologia de Alimentos;3;21600;0;21600
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências Agrárias;Engenharia Agrícola;2;17280;0;17280
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências Agrárias;Medicina Veterinária;5;43200;0;43200
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;1;8640;0;8640
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências Agrárias;Zootecnia;2;17280;0;17280
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências Biológicas;Biofísica;1;8640;0;8640
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências Biológicas;Bioquímica;2;17280;0;17280
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências Biológicas;Botânica;1;8640;0;8640
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências Biológicas;Desenvolvimento e Inovação Tecnológica em Biologia;5;43200;0;43200
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências Biológicas;Ecologia;3;25920;0;25920
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências Biológicas;Fisiologia;1;8640;0;8640
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências Biológicas;Genética;2;17280;0;17280
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências Biológicas;Microbiologia;1;8640;0;8640
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências Biológicas;Morfologia;1;8640;0;8640
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências Biológicas;Zoologia;1;8640;0;8640
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências da Saúde;Educação Física;1;8640;0;8640
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências Exatas e da Terra;Ciência da Computação;2;17280;0;17280
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências Exatas e da Terra;Física;1;8640;0;8640
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências Exatas e da Terra;Geociências;3;21600;0;21600
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências Exatas e da Terra;Química;6;51840;0;51840
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências Humanas;Antropologia;1;8640;0;8640
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências Humanas;Ciência Política;3;25920;0;25920
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências Humanas;Sociologia;2;17280;0;17280
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências Sociais Aplicadas;Ciência da Informação;2;17280;0;17280
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências Sociais Aplicadas;Direito;1;8640;0;8640
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências Sociais Aplicadas;Economia;3;25920;0;25920
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Ciências Sociais Aplicadas;Planejamento Urbano e Regional;1;8640;0;8640
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Engenharias;Engenharia Civil;2;17280;0;17280
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Engenharias;Engenharia de Materiais e Metalúrgica;2;17280;0;17280
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Engenharias;Engenharia de Produção;1;8640;0;8640
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Engenharias;Engenharia Elétrica;1;8640;0;8640
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Engenharias;Engenharia Mecânica;1;8640;0;8640
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Engenharias;Microeletrônica;3;25920;0;25920
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Lingüística, Letras e Artes;Artes;1;8640;0;8640
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 12/2010;Iniciação Científica - Edital MCT/CNPq nº 12/2010 - IC;Outra;Não informado;1;8640;0;8640
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 27/2009 - Capacitação Empresarial para a Inovação;Edital MCT/CNPq/FNDCT nº 27/2009 - Capacitação Empresarial para a Inovação;Ciências Sociais Aplicadas;Economia;1;0;1000000;1000000
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 32/2010;Edital 32/2010 - Faixa A;Ciências Exatas e da Terra;Geociências;1;0;9439;9439
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 32/2010;Edital 32/2010 - Faixa B;Ciências Exatas e da Terra;Geociências;1;0;38987;38987
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 32/2010;Edital 32/2010 - Faixa C;Ciências Exatas e da Terra;Geociências;1;0;145000;145000
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 32/2010;Edital 32/2010 - Faixa C;Ciências Sociais Aplicadas;Museologia;1;0;65800;65800
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 37/2010 - Programa de Cooperação em Matéria de Ciências Sociais para a Comunidade dos Países de Língua Portuguesa - PCS/CPLP;Edital 37/2010 - CPLP - Chamada 1: Apoio Financeiro à realização de Visitas Exploratórias;Ciências Humanas;Ciência Política;1;0;23742;23742
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 37/2010 - Programa de Cooperação em Matéria de Ciências Sociais para a Comunidade dos Países de Língua Portuguesa - PCS/CPLP;Edital 37/2010 - CPLP - Chamada 2: Apoio Financeiro a Atividades de Cooperação em Projetos Conjuntos de C&T&I;Ciências Humanas;Ciência Política;1;0;80600;80600
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 46/2010 - Ministério da Ciência e Inovação (MICINN) - Espanha;Edital MCT/CNPq nº 046/2010 Cooperação Científica e Tecnológica CNPq/MICINN - Espanha;Engenharias;Engenharia Biomédica;1;101118;160000;261118
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 49/2010 - REID/Casa Brasil;Edital MCT/CNPq nº 49/2010 - Inclusão Digital e Social;Ciências da Saúde;Fisioterapia e Terapia Ocupacional;1;36290;23750;60040
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 49/2010 - REID/Casa Brasil;Edital MCT/CNPq nº 49/2010 - Inclusão Digital e Social;Ciências Exatas e da Terra;Ciência da Computação;1;43092;23750;66842
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2009 - Programa de Expansão da Pós-Graduação em Áreas Estratégicas - PGAEST;Edital MCT/CNPq nº 70/2009 - Mestrado/Doutorado;Ciências Agrárias;Agronomia;3;210624;0;210624
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2009 - Programa de Expansão da Pós-Graduação em Áreas Estratégicas - PGAEST;Edital MCT/CNPq nº 70/2009 - Mestrado/Doutorado;Ciências Agrárias;Ciência e Tecnologia de Alimentos;2;81456;0;81456
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2009 - Programa de Expansão da Pós-Graduação em Áreas Estratégicas - PGAEST;Edital MCT/CNPq nº 70/2009 - Mestrado/Doutorado;Ciências Agrárias;Medicina Veterinária;2;50400;0;50400
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2009 - Programa de Expansão da Pós-Graduação em Áreas Estratégicas - PGAEST;Edital MCT/CNPq nº 70/2009 - Mestrado/Doutorado;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;2;67056;0;67056
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2009 - Programa de Expansão da Pós-Graduação em Áreas Estratégicas - PGAEST;Edital MCT/CNPq nº 70/2009 - Mestrado/Doutorado;Ciências Agrárias;Zootecnia;1;25200;0;25200
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2009 - Programa de Expansão da Pós-Graduação em Áreas Estratégicas - PGAEST;Edital MCT/CNPq nº 70/2009 - Mestrado/Doutorado;Ciências Biológicas;Bioquímica;4;139056;0;139056
2010;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2009 - Programa de Expansão da Pós-Graduação em Áreas Estratégicas - PGAEST;Edital MCT/CNPq nº 70/2009 - Mestrado/Doutorado;Ciências Biológicas;Ecologia;1;28800;0;28800
