Ano Fase;Fase Estat;Região Inst Benef Macro;UF Instituição Benef Macro;Modalidade;Chamada Divulgação;Chamada;Grande Área;Área;Qtd Propostas;Valor Bolsa (R$);Valor OCC (R$);Total Geral (R$)
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 03/2009;Edital MCT/CNPq 03/2009 - Consolidação de Novos Campi e Novas Universidades;Ciências da Saúde;Saúde Coletiva;1;63936;0;63936
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 03/2009;Edital MCT/CNPq 03/2009 - Consolidação de Novos Campi e Novas Universidades;Ciências Exatas e da Terra;Física;2;127872;0;127872
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 03/2009;Edital MCT/CNPq 03/2009 - Consolidação de Novos Campi e Novas Universidades;Ciências Exatas e da Terra;Química;1;63936;0;63936
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 03/2009;Edital MCT/CNPq 03/2009 - Consolidação de Novos Campi e Novas Universidades;Ciências Humanas;Psicologia;1;53136;0;53136
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 03/2009;Edital MCT/CNPq 03/2009 - Consolidação de Novos Campi e Novas Universidades;Engenharias;Engenharia Biomédica;1;63936;0;63936
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 03/2009;Edital MCT/CNPq 03/2009 - Consolidação de Novos Campi e Novas Universidades;Engenharias;Engenharia de Transportes;1;63936;0;63936
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 03/2009;Edital MCT/CNPq 03/2009 - Consolidação de Novos Campi e Novas Universidades;Engenharias;Engenharia Mecânica;1;63936;0;63936
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 15/2009 - Convênios Bilaterais de Cooperação Internacional;CNPq/CONACYT - México;Ciências Agrárias;Agronomia;1;0;33000;33000
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 15/2009 - Convênios Bilaterais de Cooperação Internacional;CNPq/CONACYT - México;Ciências Biológicas;Desenvolvimento e Inovação Tecnológica em Biologia;1;0;53000;53000
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 15/2009 - Convênios Bilaterais de Cooperação Internacional;CNPq/FWO - Bélgica;Ciências Agrárias;Agronomia;1;0;45000;45000
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq Nº 15/2009 - Convênios Bilaterais de Cooperação Internacional;CNPq/MHEST - Eslovênia;Ciências Agrárias;Agronomia;1;0;45000;45000
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/SECIS/MCT/Fundações Estaduais de Amparo à Pesquisa Nº 64/2009;Edital MCT/CNPq/SECIS/Fundações de Amparo à Pesquisa nº 64/2009 - Espaços Científico-culturais;Ciências Agrárias;Agronomia;1;28800;36044;64844
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/SECIS/MCT/Fundações Estaduais de Amparo à Pesquisa Nº 64/2009;Edital MCT/CNPq/SECIS/Fundações de Amparo à Pesquisa nº 64/2009 - Espaços Científico-culturais;Ciências Agrárias;Medicina Veterinária;1;48765;41004;89769
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/SECIS/MCT/Fundações Estaduais de Amparo à Pesquisa Nº 64/2009;Edital MCT/CNPq/SECIS/Fundações de Amparo à Pesquisa nº 64/2009 - Espaços Científico-culturais;Ciências Biológicas;Ecologia;1;14400;56292;70692
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/SECIS/MCT/Fundações Estaduais de Amparo à Pesquisa Nº 64/2009;Edital MCT/CNPq/SECIS/Fundações de Amparo à Pesquisa nº 64/2009 - Espaços Científico-culturais;Ciências Exatas e da Terra;Geociências;1;3817;26616;30433
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/SECIS/MCT/Fundações Estaduais de Amparo à Pesquisa Nº 64/2009;Edital MCT/CNPq/SECIS/Fundações de Amparo à Pesquisa nº 64/2009 - Espaços Científico-culturais;Ciências Sociais Aplicadas;Museologia;2;37835;64434;102269
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/SECIS/MCT/Fundações Estaduais de Amparo à Pesquisa Nº 64/2009;Edital MCT/CNPq/SECIS/Fundações de Amparo à Pesquisa nº 64/2009 - Espaços Científico-culturais;Lingüística, Letras e Artes;Artes;1;0;36550;36550
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/SECIS/MCT/Fundações Estaduais de Amparo à Pesquisa Nº 64/2009;Edital MCT/CNPq/SECIS/Fundações de Amparo à Pesquisa nº 64/2009 - Espaços Científico-culturais;Outra;Ciências;1;0;64500;64500
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/SECIS/MCT/Fundações Estaduais de Amparo à Pesquisa Nº 64/2009;Edital MCT/CNPq/SECIS/Fundações de Amparo à Pesquisa nº 64/2009 - Espaços Científico-culturais;Outra;Divulgação Científica;2;195708;27929;223637
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/SECIS/MCT/Fundações Estaduais de Amparo à Pesquisa Nº 64/2009;Edital MCT/CNPq/SECIS/Fundações de Amparo à Pesquisa nº 64/2009 - Espaços Científico-culturais;Outra;Multidisciplinar;1;7200;4496;11696
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CT-Info/MCT/CNPq Nº 17/2009;Edital MCT/CNPq/CT-INFO nº 17/2009- GM e GD- Microeletrônica;Ciências Exatas e da Terra;Ciência da Computação;1;65820;0;65820
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CT-Info/MCT/CNPq Nº 17/2009;Edital MCT/CNPq/CT-INFO nº 17/2009- GM e GD- Microeletrônica;Engenharias;Engenharia Elétrica;1;28800;0;28800
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CT-Info/MCT/CNPq Nº 17/2009;Edital MCT/CNPq/CT-INFO nº 17/2009- GM e GD- Microeletrônica;Engenharias;Engenharia Mecânica;1;105312;0;105312
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 18/2009 - Pesquisa, Desenvolvimento e Inovação em Transportes;Edital MCT/CNPq nº 18/2009 - P&D&I em Transportes;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;1;0;248000;248000
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 26/2009 - Programa Arquipélago e Ilhas Oceânicas;Edital nº 26/2009 - Chamada 3;Ciências Biológicas;Botânica;1;12551;34351;46902
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 29/2009 - Seleção Pública de Propostas de Pesquisa, Desenvolvimento Científico e Extensão Tecnológica para Inclusão Social;Edital 29/2009 - Tema 2: Tecnologias Sociais voltadas à Agroecologia;Ciências Agrárias;Agronomia;6;107990;295249;403239
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 29/2009 - Seleção Pública de Propostas de Pesquisa, Desenvolvimento Científico e Extensão Tecnológica para Inclusão Social;Edital 29/2009 - Tema 2: Tecnologias Sociais voltadas à Agroecologia;Ciências Humanas;Geografia;1;0;56528;56528
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 29/2009 - Seleção Pública de Propostas de Pesquisa, Desenvolvimento Científico e Extensão Tecnológica para Inclusão Social;Edital 29/2009 - Tema 2: Tecnologias Sociais voltadas à Agroecologia;Ciências Humanas;Sociologia;1;30898;61963;92861
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 31/2009 - Seleção Pública de Propostas de Cursos de Curta Duração e Pesquisa Científica e Tecnológica para o Desenvolvimento dos Arranjos Produtivos Locais;Edital 31/2009 - Tema 1: Capacitação;Ciências Agrárias;Agronomia;2;0;69571;69571
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 31/2009 - Seleção Pública de Propostas de Cursos de Curta Duração e Pesquisa Científica e Tecnológica para o Desenvolvimento dos Arranjos Produtivos Locais;Edital 31/2009 - Tema 1: Capacitação;Ciências Sociais Aplicadas;Desenho Industrial;2;0;60000;60000
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 59/2009;Edital MCT/CNPq nº 59/2009 - PELD;Ciências Biológicas;Ecologia;1;113345;220338;333683
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2008 - Atenção: Edital com alterações nos subitens 16, 21 e 23 do Regulamento/Condições Específicas;Edital MCT/CNPq nº 70/2008 - Mestrado/Doutorado;Ciências Agrárias;Agronomia;2;57600;0;57600
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2008 - Atenção: Edital com alterações nos subitens 16, 21 e 23 do Regulamento/Condições Específicas;Edital MCT/CNPq nº 70/2008 - Mestrado/Doutorado;Ciências Agrárias;Medicina Veterinária;3;86400;0;86400
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2008 - Atenção: Edital com alterações nos subitens 16, 21 e 23 do Regulamento/Condições Específicas;Edital MCT/CNPq nº 70/2008 - Mestrado/Doutorado;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;1;52656;0;52656
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2008 - Atenção: Edital com alterações nos subitens 16, 21 e 23 do Regulamento/Condições Específicas;Edital MCT/CNPq nº 70/2008 - Mestrado/Doutorado;Ciências Agrárias;Recursos Pesqueiros e Engenharia de Pesca;1;52656;0;52656
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2008 - Atenção: Edital com alterações nos subitens 16, 21 e 23 do Regulamento/Condições Específicas;Edital MCT/CNPq nº 70/2008 - Mestrado/Doutorado;Ciências Biológicas;Bioquímica;4;150912;0;150912
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2008 - Atenção: Edital com alterações nos subitens 16, 21 e 23 do Regulamento/Condições Específicas;Edital MCT/CNPq nº 70/2008 - Mestrado/Doutorado;Ciências Biológicas;Botânica;2;57600;0;57600
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2008 - Atenção: Edital com alterações nos subitens 16, 21 e 23 do Regulamento/Condições Específicas;Edital MCT/CNPq nº 70/2008 - Mestrado/Doutorado;Ciências Biológicas;Ecologia;3;110256;0;110256
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2008 - Atenção: Edital com alterações nos subitens 16, 21 e 23 do Regulamento/Condições Específicas;Edital MCT/CNPq nº 70/2008 - Mestrado/Doutorado;Ciências Biológicas;Genética;4;116256;0;116256
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2008 - Atenção: Edital com alterações nos subitens 16, 21 e 23 do Regulamento/Condições Específicas;Edital MCT/CNPq nº 70/2008 - Mestrado/Doutorado;Ciências Biológicas;Microbiologia;1;28800;0;28800
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2008 - Atenção: Edital com alterações nos subitens 16, 21 e 23 do Regulamento/Condições Específicas;Edital MCT/CNPq nº 70/2008 - Mestrado/Doutorado;Ciências Biológicas;Zoologia;1;52656;0;52656
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2008 - Atenção: Edital com alterações nos subitens 16, 21 e 23 do Regulamento/Condições Específicas;Edital MCT/CNPq nº 70/2008 - Mestrado/Doutorado;Ciências da Saúde;Educação Física;2;57600;0;57600
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2008 - Atenção: Edital com alterações nos subitens 16, 21 e 23 do Regulamento/Condições Específicas;Edital MCT/CNPq nº 70/2008 - Mestrado/Doutorado;Ciências da Saúde;Odontologia;1;16800;0;16800
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2008 - Atenção: Edital com alterações nos subitens 16, 21 e 23 do Regulamento/Condições Específicas;Edital MCT/CNPq nº 70/2008 - Mestrado/Doutorado;Ciências Exatas e da Terra;Ciência da Computação;1;52656;0;52656
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2008 - Atenção: Edital com alterações nos subitens 16, 21 e 23 do Regulamento/Condições Específicas;Edital MCT/CNPq nº 70/2008 - Mestrado/Doutorado;Ciências Exatas e da Terra;Geociências;7;225456;0;225456
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2008 - Atenção: Edital com alterações nos subitens 16, 21 e 23 do Regulamento/Condições Específicas;Edital MCT/CNPq nº 70/2008 - Mestrado/Doutorado;Ciências Exatas e da Terra;Matemática;3;157968;0;157968
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2008 - Atenção: Edital com alterações nos subitens 16, 21 e 23 do Regulamento/Condições Específicas;Edital MCT/CNPq nº 70/2008 - Mestrado/Doutorado;Ciências Exatas e da Terra;Química;4;162912;0;162912
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2008 - Atenção: Edital com alterações nos subitens 16, 21 e 23 do Regulamento/Condições Específicas;Edital MCT/CNPq nº 70/2008 - Mestrado/Doutorado;Engenharias;Engenharia Aeroespacial;1;52656;0;52656
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2008 - Atenção: Edital com alterações nos subitens 16, 21 e 23 do Regulamento/Condições Específicas;Edital MCT/CNPq nº 70/2008 - Mestrado/Doutorado;Engenharias;Engenharia de Materiais e Metalúrgica;1;52656;0;52656
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2008 - Atenção: Edital com alterações nos subitens 16, 21 e 23 do Regulamento/Condições Específicas;Edital MCT/CNPq nº 70/2008 - Mestrado/Doutorado;Engenharias;Engenharia de Produção;1;28800;0;28800
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2008 - Atenção: Edital com alterações nos subitens 16, 21 e 23 do Regulamento/Condições Específicas;Edital MCT/CNPq nº 70/2008 - Mestrado/Doutorado;Engenharias;Engenharia Elétrica;4;115200;0;115200
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2008 - Atenção: Edital com alterações nos subitens 16, 21 e 23 do Regulamento/Condições Específicas;Edital MCT/CNPq nº 70/2008 - Mestrado/Doutorado;Engenharias;Engenharia Mecânica;5;191712;0;191712
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq Nº 70/2008 - Atenção: Edital com alterações nos subitens 16, 21 e 23 do Regulamento/Condições Específicas;Edital MCT/CNPq nº 70/2008 - Mestrado/Doutorado;Outra;Multidisciplinar;1;28800;0;28800
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CBAB Nº 40/2009 - Seleção Pública de Propostas de Cursos para Formação de Recursos Humanos em Biotecnologia - CBAB;Edital  MCT/CNPq/CTBio/CBAB nº 40/2009 - Cursos para Formação de RH em Biotecnologia - CBAB;Ciências Biológicas;Genética;1;0;40000;40000
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Agro - Bicudo Nº 43/2009 - Desenvolvimento de Variedades de Algodão Geneticamente Modificadas para Controle do Bicudo-do-Algodoeiro;Edital MCT/CNPq/CT-AGRO nº 43/2009 - Bicudo;Ciências Biológicas;Bioquímica;1;1023041;2277266;3300307
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Agro Nº 24/2009;Edital MCT/CNPq/CT-AGRO Nº 24/2009 Redes de Pesquisa sobre Polinizadores;Ciências Biológicas;Botânica;1;144836;447018;591854
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Agro Nº 24/2009;Edital MCT/CNPq/CT-AGRO Nº 24/2009 Redes de Pesquisa sobre Polinizadores;Ciências Biológicas;Ecologia;1;157455;357000;514455
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Agro Nº 32/2009 - Análise de Risco de Pragas;Edital nº 32/2009 - Chamada 1: Levantamento de Pragas e Estudos de ARP;Ciências Agrárias;Agronomia;2;421089;346590;767679
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Agro Nº 32/2009 - Análise de Risco de Pragas;Edital nº 32/2009 - Chamada 2: Desenvolvimento de Banco de Dados;Ciências Agrárias;Agronomia;1;285244;266405;551648
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Agro Nº 69/2009 - Microrganismos Facilitadores da Nutrição Vegetal;Edital MCT/CNPq/CT-Agro nº 69/2009 - Microrganismos Facilitadores da Nutrição Vegetal;Ciências Agrárias;Agronomia;2;43631;551594;595225
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Agro/CT-Biotec Nº 42/2009 - Programa Genoprot - Rede Integrada de Estudos Genômicos e Proteômicos;Edital MCT/CNPq/CT-AGRO/CT-BIOTEC  n º  42/2009 - Rede GENOPROT;Ciências Biológicas;Bioquímica;1;0;995000;995000
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Agro/CT-Biotec Nº 42/2009 - Programa Genoprot - Rede Integrada de Estudos Genômicos e Proteômicos;Edital MCT/CNPq/CT-AGRO/CT-BIOTEC  n º  42/2009 - Rede GENOPROT;Ciências Biológicas;Desenvolvimento e Inovação Tecnológica em Biologia;1;73387;233634;307021
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Agro/CT-Biotec Nº 42/2009 - Programa Genoprot - Rede Integrada de Estudos Genômicos e Proteômicos;Edital MCT/CNPq/CT-AGRO/CT-BIOTEC  n º  42/2009 - Rede GENOPROT;Ciências Biológicas;Genética;1;140142;662000;802142
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Agro/CT-Biotec Nº 42/2009 - Programa Genoprot - Rede Integrada de Estudos Genômicos e Proteômicos;Edital MCT/CNPq/CT-AGRO/CT-BIOTEC  n º  42/2009 - Rede GENOPROT;Ciências Biológicas;Parasitologia;1;162110;501720;663830
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Hidro Nº 21/2009;Edital MCT/CNPq/CT-Hidro nº 21/2009 - Tecnologias Poupadoras de Água;Engenharias;Engenharia Sanitária;1;2898;50020;52918
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Hidro Nº 22/2009 - Seleção Pública de Propostas para a Concessão de Bolsas de Mestrado, Doutorado e Pós-Doutorado Júnior, com Recursos Financeiros Oriundos do Fundo Setorial de Recursos Hídricos;Edital MCT/CNPq/CT-Hidro nº 22/2009 (GM/GD/PDJ);Ciências Agrárias;Recursos Florestais e Engenharia Florestal;3;95856;0;95856
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Hidro Nº 22/2009 - Seleção Pública de Propostas para a Concessão de Bolsas de Mestrado, Doutorado e Pós-Doutorado Júnior, com Recursos Financeiros Oriundos do Fundo Setorial de Recursos Hídricos;Edital MCT/CNPq/CT-Hidro nº 22/2009 (GM/GD/PDJ);Engenharias;Engenharia Civil;1;33423;0;33423
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Saúde Nº 55/2009;Edital MCT/CNPq/CT-Saúde nº 55/2009 - Peptídeos Bioativos e Vacinais;Ciências Biológicas;Bioquímica;1;77586;1067586;1145172
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Saúde/MS/SCTIE/DECIT Nº 67/2009;Edital MCT/CNPq/CT-Saúde/MS/SCTIE/DECIT nº 67/2009 - REBRATS;Ciências da Saúde;Medicina;1;16596;35500;52096
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/CT-Saúde/MS/SCTIE/DECIT Nº 67/2009;Edital MCT/CNPq/CT-Saúde/MS/SCTIE/DECIT nº 67/2009 - REBRATS;Ciências da Saúde;Saúde Coletiva;5;166620;365154;531774
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/FNDCT Nº 19/2009 - Seleção pública de projetos de pesquisa científica e tecnológica na Amazônia Legal;Edital nº 19/2009 - Eixo 1;Ciências Agrárias;Agronomia;1;57600;0;57600
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/FNDCT Nº 19/2009 - Seleção pública de projetos de pesquisa científica e tecnológica na Amazônia Legal;Edital nº 19/2009 - Eixo 2;Ciências Agrárias;Agronomia;4;339634;0;339634
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/FNDCT Nº 19/2009 - Seleção pública de projetos de pesquisa científica e tecnológica na Amazônia Legal;Edital nº 19/2009 - Eixo 2;Ciências Agrárias;Medicina Veterinária;1;45821;0;45821
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/FNDCT Nº 19/2009 - Seleção pública de projetos de pesquisa científica e tecnológica na Amazônia Legal;Edital nº 19/2009 - Eixo 2;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;2;101275;0;101275
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/FNDCT Nº 19/2009 - Seleção pública de projetos de pesquisa científica e tecnológica na Amazônia Legal;Edital nº 19/2009 - Eixo 2;Ciências Agrárias;Recursos Pesqueiros e Engenharia de Pesca;1;140142;0;140142
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/FNDCT Nº 19/2009 - Seleção pública de projetos de pesquisa científica e tecnológica na Amazônia Legal;Edital nº 19/2009 - Eixo 2;Ciências Agrárias;Zootecnia;1;50203;0;50203
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/FNDCT Nº 19/2009 - Seleção pública de projetos de pesquisa científica e tecnológica na Amazônia Legal;Edital nº 19/2009 - Eixo 2;Ciências Biológicas;Botânica;2;101166;0;101166
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/FNDCT Nº 19/2009 - Seleção pública de projetos de pesquisa científica e tecnológica na Amazônia Legal;Edital nº 19/2009 - Eixo 2;Ciências Biológicas;Ecologia;1;66885;0;66885
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/FNDCT Nº 19/2009 - Seleção pública de projetos de pesquisa científica e tecnológica na Amazônia Legal;Edital nº 19/2009 - Eixo 2;Ciências Biológicas;Genética;1;7200;0;7200
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/FNDCT Nº 19/2009 - Seleção pública de projetos de pesquisa científica e tecnológica na Amazônia Legal;Edital nº 19/2009 - Eixo 2;Ciências Biológicas;Microbiologia;1;18792;0;18792
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/FNDCT Nº 19/2009 - Seleção pública de projetos de pesquisa científica e tecnológica na Amazônia Legal;Edital nº 19/2009 - Eixo 3;Ciências Agrárias;Agronomia;2;139200;22629;161829
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/MDA/SAF/Dater Nº 33/2009;Edital 33/2009 - Chamada 1;Ciências Agrárias;Agronomia;1;45298;67727;113024
2009;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCT/CNPq/MDA/SAF/Dater Nº 33/2009;Edital 33/2009 - Chamada 2;Ciências Agrárias;Agronomia;6;214055;576937;790992
